Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:66825000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
66825000;2;12/11/1981;01/01/1900 07:00;64;"204,0";"1010,0";"1541,0";"278,0";"0,655";"5,54";;0
66825000;1;12/11/1981;01/01/1900 07:00;64;"204,0";"1010,0";"1541,0";"278,0";"0,655";"5,54";;
66825000;2;04/09/1981;01/01/1900 07:00;63;"391,0";"1237,0";"2011,0";"275,0";"0,615";"7,31";;0
66825000;1;04/09/1981;01/01/1900 07:00;63;"391,0";"1237,0";"2011,0";"275,0";"0,615";"7,31";;
66825000;2;27/07/1981;01/01/1900 07:00;62;"455,0";"1221,0";"2236,0";"278,0";"0,546";"8,04";;0
66825000;1;27/07/1981;01/01/1900 07:00;62;"455,0";"1221,0";"2236,0";"278,0";"0,546";"8,04";;
66825000;2;19/05/1981;01/01/1900 07:00;61;"546,0";"1102,0";"2375,0";"270,0";"0,464";"8,78";;0
66825000;1;19/05/1981;01/01/1900 07:00;61;"546,0";"1102,0";"2375,0";"270,0";"0,464";"8,78";;
66825000;2;24/03/1981;01/01/1900 07:00;60;"451,0";"1039,0";"2116,0";"268,0";"0,491";"7,89";;0
66825000;1;24/03/1981;01/01/1900 07:00;60;"451,0";"1039,0";"2116,0";"268,0";"0,491";"7,89";;
66825000;2;20/01/1981;01/01/1900 07:00;59;"246,0";"1142,0";"1775,0";"281,0";"0,643";"6,32";;0
66825000;1;20/01/1981;01/01/1900 07:00;59;"246,0";"1142,0";"1775,0";"281,0";"0,643";"6,32";;
66825000;2;14/11/1980;01/01/1900 07:00;58;"261,0";"1139,0";"1820,0";"281,0";"0,625";"6,46";;0
66825000;1;14/11/1980;01/01/1900 07:00;58;"261,0";"1139,0";"1820,0";"281,0";"0,625";"6,46";;
66825000;2;13/09/1980;01/01/1900 07:00;57;"356,0";"1283,0";"2027,0";"285,0";"0,632";"7,11";;0
66825000;1;13/09/1980;01/01/1900 07:00;57;"356,0";"1283,0";"2027,0";"285,0";"0,632";"7,11";;
66825000;2;15/07/1980;01/01/1900 07:00;56;"450,0";"1083,0";"2289,0";"291,0";"0,473";"7,86";;0
66825000;1;15/07/1980;01/01/1900 07:00;56;"450,0";"1083,0";"2289,0";"291,0";"0,473";"7,86";;
66825000;2;17/05/1980;01/01/1900 07:00;55;"574,0";"1058,0";"2701,0";"293,0";"0,391";"9,23";;0
66825000;1;17/05/1980;01/01/1900 07:00;55;"574,0";"1058,0";"2701,0";"293,0";"0,391";"9,23";;
66825000;2;05/03/1980;01/01/1900 07:00;54;"314,0";"1367,0";"1941,0";"283,0";"0,704";"6,85";;0
66825000;1;05/03/1980;01/01/1900 07:00;54;"314,0";"1367,0";"1941,0";"283,0";"0,704";"6,85";;
66825000;2;07/01/1980;01/01/1900 07:00;53;"211,0";"1039,0";"1647,0";"278,0";"0,63";"5,93";;0
66825000;1;07/01/1980;01/01/1900 07:00;53;"211,0";"1039,0";"1647,0";"278,0";"0,63";"5,93";;
66825000;2;12/11/1979;01/01/1900 07:00;52;"225,0";"1089,0";"1677,0";"277,0";"0,649";"6,05";;0
66825000;1;12/11/1979;01/01/1900 07:00;52;"225,0";"1089,0";"1677,0";"277,0";"0,649";"6,05";;
66825000;2;19/09/1979;01/01/1900 07:00;51;"355,0";"1293,0";"2020,0";"285,0";"0,64";"7,09";;0
66825000;1;19/09/1979;01/01/1900 07:00;51;"355,0";"1293,0";"2020,0";"285,0";"0,64";"7,09";;
66825000;2;07/07/1979;01/01/1900 07:00;50;"477,0";"952,0";"2158,0";"269,0";"0,441";"8,03";;0
66825000;1;07/07/1979;01/01/1900 07:00;50;"477,0";"952,0";"2158,0";"269,0";"0,441";"8,03";;
66825000;2;01/05/1979;01/01/1900 07:00;49;"579,0";"893,0";"2436,0";"271,0";"0,367";"8,99";;0
66825000;1;01/05/1979;01/01/1900 07:00;49;"579,0";"893,0";"2436,0";"271,0";"0,367";"8,99";;
66825000;2;11/03/1979;01/01/1900 07:00;48;"613,0";"1097,0";"2516,0";"275,0";"0,435";"9,15";;0
66825000;1;11/03/1979;01/01/1900 07:00;48;"613,0";"1097,0";"2516,0";"275,0";"0,435";"9,15";;
66825000;2;12/01/1979;01/01/1900 07:00;47;"289,0";"1163,0";"1630,0";"246,0";"0,713";"6,62";;0
66825000;1;12/01/1979;01/01/1900 07:00;47;"289,0";"1163,0";"1630,0";"246,0";"0,713";"6,62";;
66825000;2;06/11/1978;01/01/1900 07:00;117;"210,0";"1042,0";"1543,0";"265,0";"0,675";"5,82";;0
66825000;1;06/11/1978;01/01/1900 07:00;117;"210,0";"1042,0";"1543,0";"265,0";"0,675";"5,82";;
66825000;2;14/09/1978;01/01/1900 07:00;116;"334,0";"1285,0";"1838,0";"265,0";"0,699";"6,93";;0
