Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66600000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66600000;1;01/02/2024;;1;1;"158,9055";"138,2538";"150,0159";26;5;2;2;2;;0;"145,0177";"143,161";"140,6994";"139,4746";"138,2538";"140,0865";"144,3978";"145,0177";"146,2605";"148,1321";"150,0127";"150,0127";"150,0127";"150,0127";"150,0127";"151,2713";"151,2713";"151,2713";"151,2713";"151,2713";"153,1666";"155,0708";"155,0708";"156,3451";"158,2639";"158,9055";"158,9055";"158,9055";"158,9055";;;;;;;;;;;;;;;2;2;2;2;2;2;2;;;;;;;;;;;0;0
66600000;1;01/12/2023;;1;1;;;;;;0;0;0;"0,0";0;"131,0141";"134,6157";"137,0371";"139,4746";"141,3133";"142,5441";"143,7789";"145,0177";"146,8834";"147,5073";"151,2713";"153,1666";"150,0127";"148,1321";"146,2605";"145,6386";"145,0177";"143,161";;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
66600000;1;01/11/2023;;1;1;"140,0865";"116,4058";"125,7768";2;19;2;2;2;"0,0";0;"138,8637";"140,0865";"139,4746";"139,4746";"138,2538";"135,2195";"131,0141";"127,4492";"123,9213";"123,337";"123,337";"122,7536";"122,1714";"120,4307";"117,5506";"118,6995";"118,1245";"116,9777";"116,4058";"119,8526";"121,0099";"121,0099";"122,1714";"122,1714";"123,337";"123,337";"123,9213";"125,6806";"128,0408";"129,227";;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;;;;;0
66600000;1;01/10/2023;;1;1;"135,2195";"126,2691";"129,617";31;13;2;2;2;"0,0";0;"129,227";"128,0408";"126,8586";"128,0408";"129,227";"130,4174";"131,6118";"132,2105";"132,8103";"131,0141";"128,6334";"127,4492";"126,2691";"126,2691";"128,6334";"132,2105";"132,2105";"131,0141";"130,4174";"130,4174";"130,4174";"130,4174";"128,6334";"127,4492";"126,8586";"127,4492";"128,0408";"129,227";"130,4174";"131,0141";"135,2195";;;;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;
66600000;1;01/09/2023;;1;1;"136,4302";"126,8586";"132,1445";26;12;1;1;1;"0,0";0;"135,2195";"135,2195";"135,2195";"135,2195";"135,2195";"134,0129";"134,0129";"132,8103";"131,0141";"129,227";"128,0408";"126,8586";"126,8586";"128,0408";"126,8586";"128,0408";"129,227";"130,4174";"130,4174";"131,6118";"131,6118";"134,6157";"135,2195";"135,2195";"135,2195";"136,4302";"136,4302";"134,0129";"131,6118";"130,4174";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
66600000;1;01/08/2023;;1;1;"147,5073";"132,8103";"137,3926";1;14;2;2;2;"0,0";0;"147,5073";"146,2605";"145,0177";"143,7789";"142,5441";"141,3133";"141,3133";"140,0865";"138,8637";"137,6449";"136,4302";"134,6157";"134,0129";"132,8103";"132,8103";"132,8103";"132,8103";"134,0129";"134,0129";"134,0129";"135,2195";"135,2195";"135,2195";"136,4302";"136,4302";"136,4302";"137,6449";"137,0371";"136,4302";"135,2195";"135,2195";;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;;;;;
66600000;1;01/07/2023;;1;1;"185,3553";"148,758";"163,5205";1;31;1;1;1;"0,0";0;"185,3553";"184,6755";"184,6755";"183,3189";"181,2909";"179,2715";"177,9299";"175,258";"173,9278";"171,2788";"169,302";"168,645";"166,6797";"164,7231";"162,1278";"159,548";"156,9837";"155,0708";"153,1666";"152,5339";"152,5339";"152,5339";"152,5339";"151,9021";"151,2713";"151,2713";"151,2713";"151,2713";"150,0127";"150,0127";"148,758";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66600000;1;01/06/2023;;1;1;"208,3066";"186,7175";"197,8634";1;30;2;2;2;;0;"208,3066";"206,1788";"204,0592";"203,3545";"201,2458";"200,5448";"199,8446";"199,1454";"197,7497";"197,7497";"197,7497";"197,7497";"197,7497";"197,7497";"199,1454";"199,1454";"199,1454";"199,1454";"199,1454";"198,4471";"197,7497";"197,7497";"197,0533";"196,3577";"194,9695";"193,5849";"191,5149";"189,4533";"187,4001";"186,7175";;;;;;;;;;;;;;2;2;2;2;2;2;;;;;;;;;;;;;0
66600000;1;01/05/2023;;1;1;"411,3986";"211,1565";"308,3379";2;31;2;2;2;;0;"403,4267";"411,3986";"411,3986";"409,4";"406,4091";"403,4267";"401,4432";"396,5008";"384,5635";"372,1195";"358,0865";"345,1152";"333,1713";"321,3858";"308,1126";"295,8606";"284,5944";"275,8579";"265,6653";"258,6934";"251,0288";"244,9595";"239,6947";"234,473";"230,0316";"227,0884";"222,7003";"219,7927";"216,8996";"214,0208";"211,1565";;;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;
66600000;1;01/04/2023;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;"408,4021";"397,4874";"389,0449";"378,3223";"370,3543";"360,7023";"351,1462";"342,5425";"336,5677";"331,4779";"326,4173";"323,0597";"324,7369";"325,5767";"337,4189";"349,419";"359,8296";"374,7731";"384,5635";"396,5008";;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66600000;1;01/03/2023;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66600000;1;01/02/2023;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66600000;1;01/12/2022;;1;1;;;;;;0;0;0;;0;"131,0141";"132,8103";"132,8103";"131,6118";"131,0141";"130,4174";;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
