Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:66600000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
66600000;1;09/12/2023;01/01/1900 11:13;92;"219,0";"143,11";"249,901";"133,403";"0,573";"1,873";Robson / Thiago Rete;16
66600000;1;16/08/2023;01/01/1900 09:40;91;"208,0";"128,167";"227,627";"88,25";"0,563";"2,579";Indimar/Placídio;16
66600000;1;28/04/2023;01/01/1900 08:53;90;"368,0";"359,0";"439,6";"140,1";"0,816";"3,14";Gramacho/Barbosa;6
66600000;1;23/09/2022;01/01/1900 09:53;89;"189,0";"109,0";"222,4";"130,8";"0,491";"1,7";Placidio/Vitor;6
66600000;1;23/06/2022;01/01/1900 10:06;88;"244,0";"177,0";"279,6";"135,7";"0,634";"2,06";Robson / Placidio;6
66600000;1;23/03/2022;01/01/1900 09:16;87;"323,0";"283,0";"352,3";"130,7";"0,802";"2,7";Victor/Placidio;6
66600000;2;01/09/2021;01/01/1900 10:25;86;"187,0";"110,0";"216,0";"127,0";"0,51";"1,7";Placidio/Arthur;6
66600000;1;01/09/2021;01/01/1900 10:25;86;"187,0";"110,0";"216,0";"126,8";"0,51";"1,7";Placidio/Arthur;6
66600000;2;26/01/2021;01/01/1900 13:16;85;"267,0";"208,0";"298,0";"115,0";"0,698";"2,59";Indimar/Mauro;16
66600000;1;26/01/2021;01/01/1900 13:16;85;"267,0";"207,912";"297,698";"114,838";"0,698";"2,59";Indimar/Mauro;16
66600000;2;07/02/2020;01/01/1900 16:03;84;"267,0";"217,0";"338,0";"137,0";"0,64";"2,47";Placidio/Raimundo;6
66600000;1;07/02/2020;01/01/1900 16:03;84;"267,0";"217,0";"338,2";"136,7";"0,64";"2,47";Placidio/Raimundo;6
66600000;2;24/11/2019;01/01/1900 16:28;83;"238,0";"172,0";"283,0";"134,0";"0,607";"2,12";Placidio/Raimundo;6
66600000;1;24/11/2019;01/01/1900 16:28;83;"238,0";"172,0";"283,1";"133,5";"0,607";"2,12";Placidio/Raimundo;6
66600000;2;11/08/2019;01/01/1900 10:00;82;"225,0";"146,0";"264,0";"132,0";"0,551";"2,0";Robson/Placidio;14
