Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido

Restrições da consulta:
Código da Estação:66260001


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;DataLiq;HoraLiq;NumMedicaoLiq;Cota;Vazao;AreaMolhada;Largura;VelMedia;ConcentracaoMatSuspensao;CotaDeMedicao;TemperaturaDaAgua;ConcentracaoDaAmostraExtra;CondutividadeEletrica;Observacoes
66260001;1;21/10/2016;01/01/1900 07:00;81;21/10/2016;01/01/1900 07:00;194;70;"232,0";"603,0";"144,0";"0,354";"125,3";;;;;
66260001;1;06/06/2016;01/01/1900 07:00;80;06/06/2016;01/01/1900 07:00;193;43;"182,31";"572,0";"142,7";"0,319";"12,0";;;;;
66260001;1;25/01/2016;01/01/1900 07:00;79;25/01/2016;01/01/1900 07:00;192;274;"713,0";"909,0";"159,37";"0,785";"109,1";;;;;
66260001;1;16/12/2015;01/01/1900 07:00;78;16/12/2015;01/01/1900 07:00;191;48;"189,39";"576,21";"144,18";"0,329";"60,8";;;;;
66260001;1;01/06/2015;01/01/1900 07:00;77;01/06/2015;01/01/1900 07:00;190;95;"282,0";"650,0";"140,9";"0,434";"22,2";;;;;
66260001;1;28/01/2015;01/01/1900 07:00;76;28/01/2015;01/01/1900 07:00;189;192;"517,0";"809,0";"152,4";"0,639";"33,9";;;;;
66260001;1;11/09/2014;01/01/1900 07:00;75;11/09/2014;01/01/1900 07:00;188;22;"155,0";"551,0";"143,1";"0,281";"12,0";;;;;
66260001;1;11/07/2014;01/01/1900 07:00;74;11/07/2014;01/01/1900 07:00;187;36;"169,0";"574,0";"140,2";"0,294";"12,1";;;;;
66260001;1;21/02/2014;01/01/1900 07:00;73;21/02/2014;01/01/1900 07:00;186;522;"1372,53";"1338,46";"171,99";"1,025";"107,3";;;;;
66260001;1;17/10/2013;01/01/1900 07:00;72;17/10/2013;01/01/1900 07:00;185;52;"194,0";"605,0";"145,08";"0,321";"16,0";;;;;
66260001;1;25/11/2012;01/01/1900 07:00;68;25/11/2012;01/01/1900 07:00;182;80;"272,0";"511,0";"77,0";"0,533";"28,0";;;;;
66260001;1;25/11/2012;01/01/1900 07:00;71;25/11/2012;01/01/1900 07:00;182;80;"272,0";"511,0";"77,0";"0,533";"28,0";;;;;
66260001;1;17/08/2012;01/01/1900 07:00;67;17/08/2012;01/01/1900 07:00;180;27;"165,0";"455,0";"76,35";"0,363";"21,0";;;;;
66260001;1;17/08/2012;01/01/1900 07:00;70;17/08/2012;01/01/1900 07:00;180;27;"165,0";"455,0";"76,35";"0,363";"21,0";;;;;
66260001;1;23/05/2012;01/01/1900 07:00;66;23/05/2012;01/01/1900 07:00;177;64;"222,0";"488,0";"74,1";"0,456";"20,0";64;;;;
66260001;1;23/05/2012;01/01/1900 07:00;69;23/05/2012;01/01/1900 07:00;177;64;"222,0";"488,0";"74,1";"0,456";"20,0";64;;;;
66260001;1;16/02/2012;01/01/1900 07:00;65;16/02/2012;01/01/1900 07:00;176;178;"466,0";"591,0";"80,7";"0,789";"107,0";178;;;;
66260001;1;16/02/2012;01/01/1900 07:00;68;16/02/2012;01/01/1900 07:00;176;178;"466,0";"591,0";"80,7";"0,789";"107,0";178;;;;
66260001;1;13/11/2011;01/01/1900 07:00;64;13/11/2011;01/01/1900 07:00;64;42;"192,0";"459,0";"77,05";"0,418";"68,0";42;"25,2";;;
66260001;1;13/11/2011;01/01/1900 07:00;67;13/11/2011;01/01/1900 07:00;64;42;"192,0";"459,0";"77,05";"0,418";"68,0";42;"25,2";;;
66260001;1;28/08/2011;01/01/1900 07:00;63;28/08/2011;01/01/1900 07:00;173;32;"171,0";"464,0";"77,45";"0,369";"10,0";32;"26,2";;;
66260001;1;28/08/2011;01/01/1900 07:00;66;28/08/2011;01/01/1900 07:00;173;32;"171,0";"464,0";"77,45";"0,369";"10,0";32;"26,2";;;
66260001;1;05/06/2011;01/01/1900 07:00;62;05/06/2011;01/01/1900 07:00;171;54;"198,0";"476,0";"77,05";"0,416";"6,0";;;;;
66260001;1;05/06/2011;01/01/1900 07:00;65;05/06/2011;01/01/1900 07:00;171;54;"198,0";"476,0";"77,05";"0,416";"6,0";;;;;
66260001;1;13/02/2011;01/01/1900 07:00;61;13/02/2011;01/01/1900 07:00;169;357;"984,0";"791,0";"91,0";"1,245";"151,0";;;;;
