Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:66260001


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
66260001;1;10/04/2017;01/01/1900 11:44;69195;"195,0";"525,0";"773,0";"148,43";"0,679";"5,21";;
66260001;1;21/10/2016;01/01/1900 12:17;69194;"70,0";"232,0";"603,0";"144,0";"0,354";"4,19";;
66260001;1;06/06/2016;01/01/1900 12:00;69193;"43,0";"182,31";"572,0";"142,7";"0,319";"4,01";;
66260001;1;25/01/2016;01/01/1900 11:43;69192;"274,0";"713,0";"909,0";"159,37";"0,785";"5,7";;
66260001;1;16/12/2015;01/01/1900 14:48;69191;"48,0";"189,0";"576,0";"144,18";"0,329";"4,0";;
66260001;1;01/06/2015;01/01/1900 11:18;69190;"95,0";"282,0";"650,0";"140,9";"0,434";"4,61";;
66260001;1;28/01/2015;01/01/1900 12:05;69189;"192,0";"517,0";"809,0";"152,4";"0,639";"5,31";;
66260001;1;11/09/2014;01/01/1900 13:10;69188;"22,0";"155,0";"551,0";"143,1";"0,281";"3,85";;
66260001;1;11/07/2014;01/01/1900 11:54;69187;"36,0";"169,0";"574,0";"140,2";"0,294";"4,09";;
66260001;1;21/02/2014;01/01/1900 12:50;69186;"522,0";"1,4";"1339,0";"172,0";"1,03";"7,78";;
66260001;1;17/10/2013;01/01/1900 13:45;69185;"52,0";"194,0";"605,0";"145,08";"0,321";"4,17";;
66260001;1;10/02/2013;01/01/1900 11:47;184;"487,0";"1530,74";"919,335";"100,0";"1,6651";"9,1934";;
66260001;1;10/02/2013;01/01/1900 10:05;183;"486,5";"1450,894";"892,33";"100,0";"1,626";"8,9233";;
66260001;1;10/02/2013;01/01/1900 10:05;69183;"486,5";"1450,8936";"892,33";"100,0";"1,626";"8,9233";;
66260001;1;10/02/2013;01/01/1900 11:47;69184;"487,0";"1530,7404";"919,335";"100,0";"1,6651";"9,1934";;
66260001;2;25/11/2012;01/01/1900 13:07;69181;"80,5";"254,7663";"499,13";"77,0";"0,5104";"6,4822";;
66260001;2;25/11/2012;01/01/1900 15:25;69182;"80,0";"272,3411";"510,84";"77,0";"0,5331";"6,6343";;
66260001;1;25/11/2012;01/01/1900 13:07;69181;"80,5";"254,7663";"499,13";"77,0";"0,5104";"6,4822";;
