Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66340000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66340000;1;01/12/2023;;1;1;"195,8785";"149,3961";"161,297";31;21;1;1;1;"0,0";0;"155,0947";"155,535";"155,9755";"156,8574";"157,2987";"158,6243";"158,6243";"159,0667";"159,5094";"159,9524";"160,3956";"160,3956";"159,9524";"158,6243";"157,2987";"155,9755";"153,7755";"153,3364";"152,8975";"150,7071";"149,3961";"149,3961";"152,8975";"158,1822";"163,9508";"168,8666";"172,0112";"176,9779";"182,4876";"190,2653";"195,8785";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66340000;1;01/11/2023;;1;1;"156,8574";"142,8791";"148,5223";10;19;1;1;1;"0,0";0;"146,347";"148,0877";"148,0877";"149,8328";"151,1446";"152,0205";"153,7755";"155,0947";"155,535";"156,8574";"156,4163";"154,6547";"152,8975";"149,8328";"145,9125";"144,6108";"144,6108";"144,1774";"142,8791";"142,8791";"142,8791";"143,3116";"144,6108";"146,347";"148,0877";"148,0877";"147,6521";"146,347";"146,347";"146,347";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66340000;1;01/10/2023;;1;1;"146,347";"139,4293";"141,766";31;21;1;1;1;"0,0";0;"141,1519";"141,5832";"142,0149";"142,0149";"142,8791";"142,8791";"143,7443";"142,8791";"142,0149";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"140,29";"139,4293";"139,4293";"139,4293";"140,29";"141,1519";"141,1519";"142,8791";"143,3116";"143,7443";"144,6108";"146,347";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66340000;1;01/09/2023;;1;1;"142,8791";"137,7113";"140,1625";17;4;1;1;1;"0,0";0;"139,4293";"139,4293";"139,4293";"137,7113";"137,7113";"137,7113";"137,7113";"137,7113";"139,4293";"139,4293";"139,4293";"139,4293";"139,4293";"139,4293";"141,1519";"141,5832";"142,8791";"142,8791";"141,5832";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"140,7208";"140,29";"141,1519";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66340000;1;01/08/2023;;1;1;"148,9597";"139,4293";"143,1635";1;30;1;1;1;"0,0";0;"148,9597";"148,0877";"148,0877";"147,2168";"146,7817";"146,347";"146,347";"145,9125";"144,6108";"144,1774";"142,8791";"142,8791";"143,7443";"142,8791";"142,8791";"142,4468";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"141,1519";"139,4293";"139,4293";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66340000;1;01/07/2023;;1;1;"341,0647";"256,3592";"303,2265";1;31;2;2;2;"0,0";0;"341,0647";"339,7397";"336,4337";"336,4337";"333,1372";"331,8213";"329,1939";"325,9184";"323,3049";"319,3961";"317,447";"315,5013";"312,9126";"311,6205";"308,3973";"307,1107";"305,1838";"301,3407";"296,2388";"293,6974";"292,4291";"290,5297";"284,8531";"281,087";"275,4655";"273,599";"270,4965";"268,64";"262,4786";"258,1906";"256,3592";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
66340000;1;01/06/2023;;1;1;"416,9006";"345,0489";"380,4373";1;30;1;1;1;"0,0";0;"416,9006";"414,7933";"410,588";"407,0932";"405,6977";"402,2152";"398,7414";"397,3544";"394,5846";"391,8204";"390,4405";"387,6849";"386,3092";"384,935";"384,2484";"380,1365";"377,4024";"372,6316";"372,6316";"367,8786";"366,5239";"365,8471";"364,4946";"361,7939";"359,7723";"354,3976";"353,7274";"349,7141";"347,7125";"345,0489";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66340000;1;01/05/2023;;1;1;"535,747";"420,4197";"468,6778";1;31;1;1;1;"0,0";0;"535,747";"527,7372";"518,2054";"513,4722";"502,9413";"500,715";"499,2323";"495,5315";"491,101";"488,1539";"484,4773";"480,8088";"477,1484";"472,0377";"469,1246";"465,4905";"460,4168";"455,3593";"452,4767";"450,3183";"448,1628";"446,7275";"443,1452";"441,7147";"438,1442";"435,2939";"433,1598";"429,6098";"427,4838";"424,6541";"420,4197";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66340000;1;01/04/2023;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;"568,3932";"565,0849";"561,7863";"558,4974";"560,1406";"558,4974";"555,2182";"551,9488";"548,689";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0
66340000;1;01/03/2023;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
