Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66650000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66650000;1;01/11/2023;;1;1;"132,0602";"108,9871";"118,6092";4;16;1;1;1;"0,0";0;"127,0653";"129,5537";"130,8047";"132,0602";"130,8047";"130,8047";"129,5537";"127,0653";"123,3668";"119,7094";"118,4995";"116,6932";"116,0934";"114,3011";"110,7479";"108,9871";"108,9871";"108,9871";"108,9871";"113,112";"114,8974";"113,706";"113,706";"113,706";"113,112";"111,3371";"113,706";"117,8962";"119,7094";"120,3161";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66650000;1;01/10/2023;;1;1;"127,0653";"119,7094";"123,254";19;26;1;1;1;"0,0";0;"124,5951";"124,5951";"123,3668";"122,1431";"120,924";"122,1431";"122,1431";"123,3668";"124,5951";"125,8279";"124,5951";"124,5951";"122,1431";"122,1431";"123,3668";"124,5951";"125,8279";"125,8279";"127,0653";"125,8279";"123,3668";"122,1431";"122,1431";"122,1431";"120,924";"119,7094";"119,7094";"119,7094";"122,1431";"123,3668";"125,8279";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66650000;1;01/09/2023;;1;1;"130,8047";"122,1431";"126,9096";2;13;1;1;1;"0,0";0;"129,5537";"130,8047";"129,5537";"129,5537";"129,5537";"129,5537";"129,5537";"128,3073";"125,8279";"124,5951";"124,5951";"123,3668";"122,1431";"125,8279";"124,5951";"123,3668";"123,3668";"124,5951";"124,5951";"124,5951";"124,5951";"125,8279";"127,0653";"128,3073";"129,5537";"129,5537";"129,5537";"129,5537";"128,3073";"127,0653";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66650000;1;01/08/2023;;1;1;"143,5602";"129,5537";"134,5692";1;14;2;2;2;"0,0";0;"143,5602";"142,9119";"142,2647";"141,6186";"140,3297";"139,6869";"138,4047";"137,1268";"136,4896";"135,8535";"135,8535";"135,8535";"132,0602";"129,5537";"129,5537";"129,5537";"129,5537";"129,5537";"129,5537";"130,8047";"132,0602";"132,0602";"134,5846";"134,5846";"134,5846";"134,5846";"132,0602";"132,0602";"132,0602";"132,0602";"130,8047";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;
66650000;1;01/07/2023;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66650000;1;01/06/2023;;1;1;;;;;;0;0;0;"0,0";0;"225,1674";"223,633";"218,2938";"213,0032";"208,5072";"205,5299";"201,0941";"196,6947";"193,0564";"189,4438";"184,4291";"178,0562";"170,3817";"164,1973";"154,7488";"146,8183";"139,6869";"134,5846";"128,3073";"121,533";"114,8974";"108,9871";"103,7685";"97,5216";"89,2397";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
66650000;1;01/05/2023;;1;1;"439,6614";"227,4763";"344,0998";8;31;1;1;1;"0,0";0;"406,5815";"409,3616";"414,0182";"431,0202";"434,8492";"435,8093";"437,733";"439,6614";"439,6614";"435,8093";"428,1606";"417,7642";"404,7337";"387,4091";"372,2579";"354,8541";"337,9039";"322,2194";"307,7347";"295,1638";"285,1602";"276,0929";"267,1851";"256,9938";"250,5562";"249,1377";"241,5142";"236,7999";"233,6764";"229,794";"227,4763";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66650000;1;01/04/2023;;1;1;"520,6062";"376,6799";"459,7973";9;26;1;1;1;"0,0";0;"490,4014";"494,5091";"498,6355";"509,0333";"513,2252";"514,2761";"518,4914";"519,5482";"520,6062";"520,6062";"517,4358";"512,1754";"506,9443";"497,6021";"486,3125";"474,1575";"462,1701";"453,2893";"444,5024";"432,9324";"424,364";"404,7337";"393,7438";"383,8144";"378,4567";"376,6799";"377,5677";"382,024";"390,1171";"395,564";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
66650000;1;01/03/2023;;1;1;"482,2421";"295,9411";"387,789";31;1;1;1;1;;0;"295,9411";"298,2797";"300,6284";"302,1997";"305,3558";"308,5299";"312,5225";"316,5433";"319,78";"327,9506";"342,9415";"355,7135";"365,2418";"368,7407";"378,4567";"388,3106";"397,3888";"408,4338";"421,5286";"434,8492";"440,6273";"445,4741";"448,3961";"452,3084";"456,2391";"460,1885";"464,1564";"470,1431";"474,1575";"478,1905";"482,2421";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66650000;1;01/02/2023;;1;1;"294,3876";"222,8673";"252,3714";28;1;1;1;1;;0;"222,8673";"225,1674";"227,4763";"229,794";"231,3441";"232,898";"234,4558";"236,0176";"237,5832";"242,3033";"245,4693";"245,4693";"247,7236";"250,5562";"252,6921";"254,838";"256,9938";"259,8835";"261,335";"262,0624";"264,2512";"266,45";"269,3971";"273,1059";"276,0929";"279,0976";"286,687";"294,3876";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
66650000;1;01/01/2023;;1;1;"222,1026";"146,1645";"180,5565";31;1;1;1;1;;0;"146,1645";"146,1645";"146,1645";"147,4731";"152,7515";"154,0819";"155,4167";"155,4167";"156,7558";"156,7558";"158,7724";"160,1222";"163,5155";"177,3532";"182,2955";"185,1424";"187,2885";"189,4438";"190,8858";"193,7821";"195,2363";"197,4254";"198,8898";"199,6235";"201,0941";"210,0018";"213,0032";"216,0205";"218,2938";"219,8144";"222,1026";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66650000;1;01/12/2022;;1;1;"156,0857";"114,8974";"128,4167";30;1;1;1;1;;0;"114,8974";"118,4995";"122,1431";"122,1431";"119,7094";"119,7094";"122,1431";"119,7094";"119,7094";"118,4995";"120,924";"124,5951";"125,8279";"126,4461";"127,0653";"128,9299";"131,4319";"128,3073";"130,8047";"130,8047";"128,3073";"129,5537";"132,0602";"132,0602";"134,5846";"134,5846";"137,1268";"138,4047";"139,6869";"156,0857";"146,1645";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66650000;1;01/11/2022;;1;1;"134,5846";"110,1598";"123,8547";2;28;1;1;1;;0;"133,3201";"134,5846";"133,3201";"132,0602";"132,0602";"130,8047";"132,0602";"132,0602";"132,0602";"134,5846";"134,5846";"134,5846";"132,0602";"129,5537";"125,8279";"123,3668";"119,7094";"117,2941";"117,2941";"117,2941";"117,2941";"117,2941";"116,0934";"114,8974";"113,706";"112,5192";"111,3371";"110,1598";"111,3371";"112,5192";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66650000;1;01/10/2022;;1;1;"133,3201";"107,8191";"124,6952";22;1;1;1;1;;0;"107,8191";"107,8191";"108,4025";"110,1598";"111,9276";"114,8974";"119,1039";"120,3161";"122,1431";"122,7544";"124,5951";"125,8279";"127,0653";"127,0653";"127,0653";"127,0653";"127,0653";"128,3073";"128,9299";"131,4319";"130,8047";"133,3201";"133,3201";"133,3201";"130,8047";"130,1786";"128,3073";"129,5537";"132,0602";"132,0602";"132,0602";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66650000;1;01/09/2022;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;"103,7685";"107,8191";"107,2369";"106,076";"105,4973";"105,4973";"105,4973";"104,9199";"105,4973";"104,3436";"104,3436";"104,3436";"104,9199";"105,4973";"104,3436";"107,8191";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;2;2;2;2;2;2;2;2;0
66650000;1;01/08/2022;;1;1;;;;;;0;0;0;"0,0";0;"119,7094";"118,4995";"118,4995";"118,4995";"118,4995";"117,2941";"117,2941";"117,8962";"119,7094";"119,7094";"118,4995";"118,4995";"117,2941";;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66650000;1;01/07/2022;;1;1;"156,0857";"119,7094";"132,2754";1;31;1;1;1;"0,0";0;"156,0857";"154,0819";"148,7862";"146,1645";"144,2096";"141,6186";"140,3297";"139,0452";"136,4896";"135,2185";"134,5846";"134,5846";"132,6896";"132,6896";"131,4319";"129,5537";"129,5537";"128,3073";"127,6857";"126,4461";"125,8279";"125,8279";"124,5951";"124,5951";"123,3668";"122,1431";"122,1431";"120,924";"120,924";"120,924";"119,7094";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66650000;1;01/06/2022;;1;1;"167,6225";"139,6869";"152,4172";25;3;1;1;1;"0,0";0;"140,9736";"140,9736";"139,6869";"139,6869";"139,6869";"140,9736";"141,6186";"142,2647";"143,5602";"143,5602";"143,5602";"145,5118";"146,1645";"146,8183";"148,1291";"150,764";"153,4162";"157,4269";"158,7724";"160,7988";"162,8347";"165,5642";"166,2493";"166,2493";"167,6225";"166,2493";"165,5642";"164,1973";"163,5155";"160,1222";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66650000;1;01/05/2022;;1;1;"208,5072";"142,2647";"167,1389";1;26;1;1;1;"0,0";0;"208,5072";"207,0165";"204,0472";"200,3583";"198,1571";"195,965";"193,7821";"193,0564";"189,4438";"186,5721";"182,2955";"177,3532";"171,7676";"166,9353";"166,9353";"158,7724";"154,7488";"151,4254";"149,4444";"147,4731";"146,8183";"145,5118";"144,2096";"143,5602";"143,5602";"142,2647";"142,2647";"142,2647";"142,2647";"142,2647";"142,2647";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66650000;1;01/04/2022;;1;1;"278,3447";"211,5005";"240,2522";1;30;1;1;1;"0,0";0;"278,3447";"275,3445";"270,1367";"262,0624";"259,1594";"257,7145";"256,2741";"255,5555";"252,6921";"249,1377";"249,1377";"249,1377";"249,1377";"247,0581";"243,8844";"243,0934";"240,7261";"236,7999";"232,898";"230,5686";"225,936";"222,8673";"219,0536";"218,2938";"216,7773";"215,2646";"213,756";"213,0032";"212,2513";"211,5005";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66650000;1;01/03/2022;;1;1;"355,7135";"282,12";"323,5879";9;31;1;1;1;"0,0";0;"327,1285";"330,4237";"330,4237";"334,5681";"338,7407";"342,9415";"348,0197";"350,5741";"355,7135";"355,7135";"355,7135";"350,5741";"346,3224";"342,099";"335,4003";"335,4003";"327,9506";"325,4876";"320,592";"315,7369";"312,5225";"308,5299";"306,1477";"301,4135";"299,0615";"294,3876";"293,6126";"291,294";"287,4521";"285,1602";"282,12";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66650000;1;01/02/2022;;1;1;;;;;;0;0;0;"0,0";0;"256,2741";"256,2741";"243,8844";;;;;;;;;;;;;;;;;;"282,8784";"295,9411";"308,5299";"314,1275";"318,1594";"322,2194";"322,2194";"326,3075";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
66650000;2;01/12/2021;;1;1;"200,04";"159,71";"172,66";31;16;1;1;1;;;"162,7929";"164,3418";"167,4589";"169,0271";"170,6017";"172,1828";"172,1828";"170,6017";"169,0271";"167,4589";"164,3418";"162,7929";"165,8971";"165,8971";"161,2504";"159,7145";"169,0271";"172,1828";"167,4589";"167,4589";"167,4589";"172,1828";"173,7702";"175,3641";"180,1841";"183,4292";"186,6999";"188,3447";"189,9959";"193,3173";"200,0359";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66650000;2;01/11/2021;;1;1;"159,71";"131,77";"143,25";30;12;1;1;1;;;"140,3382";"141,7895";"141,7895";"140,3382";"140,3382";"138,8935";"137,4554";"136,0238";"136,0238";"134,5989";"133,1805";"131,7688";"133,1805";"133,1805";"137,4554";"136,0238";"141,7895";"143,2473";"144,7117";"146,1827";"146,1827";"147,6601";"147,6601";"149,1442";"153,6353";"155,1454";"155,1454";"156,6619";"158,185";"159,7145";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66650000;2;01/10/2021;;1;1;"141,79";"97,41";"112,31";31;2;1;1;1;;;"98,6503";"97,4136";"97,4136";"99,8938";"101,1441";"101,1441";"101,1441";"102,4013";"103,6653";"103,6653";"103,6653";"104,9361";"103,6653";"101,1441";"101,1441";"104,9361";"104,9361";"106,2138";"108,7894";"111,3921";"114,0219";"116,6786";"120,714";"124,8096";"128,9652";"131,7688";"134,5989";"136,0238";"137,4554";"137,4554";"141,7895";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
