Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:66650000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
66650000;1;08/12/2023;01/01/1900 08:17;94;"200,0";"138,154";"263,628";"142,699";"0,524";"1,847";Robson / Thiago Rete;16
66650000;1;30/08/2023;01/01/1900 12:32;93;"198,0";"127,986";"228,754";"123,761";"0,56";"1,848";Indimar/Placídio;16
66650000;1;27/04/2023;01/01/1900 09:00;92;"360,0";"391,0";"445,0";"128,6";"0,88";"3,46";Gramacho/Barbosa;6
66650000;1;22/09/2022;01/01/1900 12:33;91;"176,0";"106,0";"202,8";"109,1";"0,521";"1,86";Placidio/Vitor;6
66650000;1;24/06/2022;01/01/1900 08:31;90;"224,0";"166,0";"292,6";"167,7";"0,563";"1,77";Robson / Placidio;6
66650000;1;22/03/2022;01/01/1900 12:25;89;"320,0";"323,0";"439,9";"157,0";"0,735";"2,8";Victor/Placidio;6
66650000;2;31/08/2021;01/01/1900 11:50;88;"174,0";"102,0";"197,0";"114,0";"0,521";"1,74";Placidio/Arthur;6
66650000;1;31/08/2021;01/01/1900 11:50;88;"174,0";"102,0";"196,5";"114,1";"0,521";"1,74";Placidio/Arthur;6
66650000;2;27/01/2021;01/01/1900 07:53;87;"245,0";"206,0";"316,0";"160,0";"0,652";"1,97";Indimar/Mauro;16
66650000;1;27/01/2021;01/01/1900 07:53;87;"245,0";"206,187";"316,288";"160,083";"0,652";"1,97";Indimar/Mauro;16
66650000;2;08/02/2020;01/01/1900 14:45;86;"248,0";"202,0";"332,0";"148,0";"0,61";"2,25";Placidio/Raimundo;6
66650000;1;08/02/2020;01/01/1900 14:45;86;"248,0";"202,0";"332,2";"148,1";"0,61";"2,25";Placidio/Raimundo;6
66650000;2;23/11/2019;01/01/1900 10:38;85;"223,0";"172,0";"292,0";"144,0";"0,589";"2,04";Placidio/Raimundo;6
66650000;1;23/11/2019;01/01/1900 10:38;85;"223,0";"172,0";"292,1";"143,5";"0,589";"2,04";Placidio/Raimundo;6
66650000;2;10/08/2019;01/01/1900 11:00;84;"215,0";"149,0";"279,0";"151,0";"0,534";"1,85";Robson/Placidio;14
66650000;1;10/08/2019;01/01/1900 11:00;84;"215,0";"148,707";"278,72";"150,5";"0,534";"1,85";Robson/Placidio;14
66650000;2;25/05/2019;01/01/1900 11:26;83;"324,0";"338,0";"442,0";"171,0";"0,764";"2,58";Placidio / Elessandro;6
66650000;1;25/05/2019;01/01/1900 11:26;83;"324,0";"338,0";"441,7";"171,4";"0,764";"2,58";Placidio / Elessandro;6
66650000;2;21/02/2019;01/01/1900 15:17;82;"316,0";"331,0";"452,0";"162,0";"0,733";"2,79";Placidio/Elessandro;6
66650000;1;21/02/2019;01/01/1900 15:17;82;"316,0";"331,0";"451,5";"162,1";"0,733";"2,79";Placidio/Elessandro;6
66650000;2;16/11/2018;01/01/1900 15:45;81;"254,0";"222,0";"370,0";"157,0";"0,601";"2,36";PAULO/ELESSANDRO;4
66650000;1;16/11/2018;01/01/1900 15:45;81;"254,0";"222,0";"370,4";"157,2";"0,601";"2,36";PAULO/ELESSANDRO;4
66650000;2;12/08/2018;01/01/1900 12:29;80;"219,0";"155,0";"297,0";"153,0";"0,523";"1,95";"Placídio/Robson,";6
66650000;1;12/08/2018;01/01/1900 12:29;80;"219,0";"155,0";"297,1";"152,5";"0,523";"1,95";"Placídio/Robson,";6
66650000;2;18/05/2018;01/01/1900 10:57;79;"339,0";"351,0";"462,0";"166,0";"0,759";"2,78";"Placídio/Robson,";14
66650000;1;18/05/2018;01/01/1900 10:57;79;"339,0";"350,721";"462,26";"166,0";"0,759";"2,78";"Placídio/Robson,";14
