Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:66970000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
66970000;2;17/11/1981;01/01/1900 07:00;51;"138,0";"1686,0";"3365,0";"239,0";"0,501";"14,1";;0
66970000;1;17/11/1981;01/01/1900 07:00;51;"138,0";"1686,0";"3365,0";"239,0";"0,501";"14,1";;
66970000;2;18/09/1981;01/01/1900 07:00;50;"354,0";"2288,0";"3763,0";"270,0";"0,608";"13,91";;0
66970000;1;18/09/1981;01/01/1900 07:00;50;"354,0";"2288,0";"3763,0";"270,0";"0,608";"13,91";;
66970000;2;13/07/1981;01/01/1900 07:00;49;"453,0";"3696,0";"4277,0";"270,0";"0,864";"15,81";;0
66970000;1;13/07/1981;01/01/1900 07:00;49;"453,0";"3696,0";"4277,0";"270,0";"0,864";"15,81";;
66970000;2;20/05/1981;01/01/1900 07:00;48;"453,0";"3902,0";"3982,0";"270,0";"0,979";"14,72";;0
66970000;1;20/05/1981;01/01/1900 07:00;48;"453,0";"3902,0";"3982,0";"270,0";"0,979";"14,72";;
66970000;2;27/03/1981;01/01/1900 07:00;47;"393,0";"3172,0";"3930,0";"270,0";"0,807";"14,53";;0
66970000;1;27/03/1981;01/01/1900 07:00;47;"393,0";"3172,0";"3930,0";"270,0";"0,807";"14,53";;
66970000;2;24/01/1981;01/01/1900 07:00;46;"282,0";"2385,0";"3576,0";"247,0";"0,666";"14,46";;0
66970000;1;24/01/1981;01/01/1900 07:00;46;"282,0";"2385,0";"3576,0";"247,0";"0,666";"14,46";;
66970000;2;21/11/1980;01/01/1900 07:00;45;"230,0";"1905,0";"3510,0";"245,0";"0,542";"14,32";;0
66970000;1;21/11/1980;01/01/1900 07:00;45;"230,0";"1905,0";"3510,0";"245,0";"0,542";"14,32";;
66970000;2;05/09/1980;01/01/1900 07:00;44;"389,0";"2636,0";"4312,0";"270,0";"0,611";"15,96";;0
66970000;1;05/09/1980;01/01/1900 07:00;44;"389,0";"2636,0";"4312,0";"270,0";"0,611";"15,96";;
66970000;2;09/07/1980;01/01/1900 07:00;43;"478,0";"3124,0";"4244,0";"270,0";"0,736";"15,69";;0
66970000;1;09/07/1980;01/01/1900 07:00;43;"478,0";"3124,0";"4244,0";"270,0";"0,736";"15,69";;
66970000;2;15/05/1980;01/01/1900 07:00;42;"511,0";"4403,0";"4316,0";"270,0";"1,02";"15,96";;0
66970000;1;15/05/1980;01/01/1900 07:00;42;"511,0";"4403,0";"4316,0";"270,0";"1,02";"15,96";;
66970000;2;22/03/1980;01/01/1900 07:00;41;"346,0";"2919,0";"3713,0";"268,0";"0,786";"13,84";;0
66970000;1;22/03/1980;01/01/1900 07:00;41;"346,0";"2919,0";"3713,0";"268,0";"0,786";"13,84";;
66970000;2;12/01/1980;01/01/1900 07:00;40;"203,0";"1792,0";"3305,0";"242,0";"0,542";"13,63";;0
66970000;1;12/01/1980;01/01/1900 07:00;40;"203,0";"1792,0";"3305,0";"242,0";"0,542";"13,63";;
66970000;2;17/11/1979;01/01/1900 07:00;39;"179,0";"1637,0";"3199,0";"238,0";"0,511";"13,45";;0
66970000;1;17/11/1979;01/01/1900 07:00;39;"179,0";"1637,0";"3199,0";"238,0";"0,511";"13,45";;
66970000;2;28/09/1979;01/01/1900 07:00;38;"351,0";"2256,0";"3671,0";"269,0";"0,614";"13,65";;0
66970000;1;28/09/1979;01/01/1900 07:00;38;"351,0";"2256,0";"3671,0";"269,0";"0,614";"13,65";;
66970000;2;21/07/1979;01/01/1900 07:00;37;"457,0";"2823,0";"3656,0";"250,0";"0,772";"14,62";;0
66970000;1;21/07/1979;01/01/1900 07:00;37;"457,0";"2823,0";"3656,0";"250,0";"0,772";"14,62";;
66970000;2;08/05/1979;01/01/1900 07:00;36;"516,0";"3522,0";"3968,0";"250,0";"0,888";"15,87";;0
66970000;1;08/05/1979;01/01/1900 07:00;36;"516,0";"3522,0";"3968,0";"250,0";"0,888";"15,87";;
66970000;2;10/04/1979;01/01/1900 07:00;35;"509,0";"4317,0";"4016,0";"250,0";"1,074";"16,06";;0
66970000;1;10/04/1979;01/01/1900 07:00;35;"509,0";"4317,0";"4016,0";"250,0";"1,074";"16,06";;
66970000;2;16/03/1979;01/01/1900 07:00;34;"472,0";"5067,0";"3866,0";"250,0";"1,31";"15,46";;0
66970000;1;16/03/1979;01/01/1900 07:00;34;"472,0";"5067,0";"3866,0";"250,0";"1,31";"15,46";;
66970000;2;24/01/1979;01/01/1900 07:00;33;"305,0";"2645,0";"3300,0";"250,0";"0,801";"13,2";;0
66970000;1;24/01/1979;01/01/1900 07:00;33;"305,0";"2645,0";"3300,0";"250,0";"0,801";"13,2";;
66970000;2;12/11/1978;01/01/1900 07:00;32;"143,0";"1624,0";"3076,0";"228,0";"0,528";"13,52";;0
66970000;1;12/11/1978;01/01/1900 07:00;32;"143,0";"1624,0";"3076,0";"228,0";"0,528";"13,52";;
66970000;2;12/09/1978;01/01/1900 07:00;31;"296,0";"1863,0";"3163,0";"250,0";"0,589";"12,65";;0
66970000;1;12/09/1978;01/01/1900 07:00;31;"296,0";"1863,0";"3163,0";"250,0";"0,589";"12,65";;
66970000;2;10/07/1978;01/01/1900 07:00;30;"426,0";"2935,0";"3507,0";"250,0";"0,837";"14,02";;0
66970000;1;10/07/1978;01/01/1900 07:00;30;"426,0";"2935,0";"3507,0";"250,0";"0,837";"14,02";;
66970000;2;13/05/1978;01/01/1900 07:00;29;"439,0";"3496,0";"3559,0";"250,0";"0,982";"14,23";;0
66970000;1;13/05/1978;01/01/1900 07:00;29;"439,0";"3496,0";"3559,0";"250,0";"0,982";"14,23";;
66970000;2;08/03/1978;01/01/1900 07:00;28;"361,0";"2353,0";"3052,0";"250,0";"0,771";"12,2";;0
66970000;1;08/03/1978;01/01/1900 07:00;28;"361,0";"2353,0";"3052,0";"250,0";"0,771";"12,2";;
66970000;2;14/01/1978;01/01/1900 07:00;27;"175,0";"1722,0";"3028,0";"233,0";"0,569";"12,99";;0
66970000;1;14/01/1978;01/01/1900 07:00;27;"175,0";"1722,0";"3028,0";"233,0";"0,569";"12,99";;
66970000;2;18/11/1977;01/01/1900 07:00;26;"176,0";"1473,0";"2816,0";"216,0";"0,523";"13,03";;0
66970000;1;18/11/1977;01/01/1900 07:00;26;"176,0";"1473,0";"2816,0";"216,0";"0,523";"13,03";;
66970000;2;17/09/1977;01/01/1900 07:00;25;"377,0";"2289,0";"3497,0";"233,0";"0,655";"15,01";;0
66970000;1;17/09/1977;01/01/1900 07:00;25;"377,0";"2289,0";"3497,0";"233,0";"0,655";"15,01";;
66970000;2;21/07/1977;01/01/1900 07:00;24;"447,0";"3065,0";"3658,0";"250,0";"0,838";"14,63";;0
66970000;1;21/07/1977;01/01/1900 07:00;24;"447,0";"3065,0";"3658,0";"250,0";"0,838";"14,63";;
66970000;2;05/06/1977;01/01/1900 07:00;23;"467,0";"3510,0";"3744,0";"250,0";"0,937";"14,97";;0
66970000;1;05/06/1977;01/01/1900 07:00;23;"467,0";"3510,0";"3744,0";"250,0";"0,937";"14,97";;
66970000;2;02/04/1977;01/01/1900 07:00;22;"425,0";"3227,0";"3640,0";"250,0";"0,886";"14,55";;0
66970000;1;02/04/1977;01/01/1900 07:00;22;"425,0";"3227,0";"3640,0";"250,0";"0,886";"14,55";;
66970000;2;04/11/1976;01/01/1900 07:00;21;"249,0";"1997,0";"3116,0";"240,0";"0,64";"12,98";;0
66970000;1;04/11/1976;01/01/1900 07:00;21;"249,0";"1997,0";"3116,0";"240,0";"0,64";"12,98";;
66970000;2;19/09/1975;01/01/1900 07:00;20;"233,0";"1913,0";"2902,0";"235,0";"0,66";"12,35";;0
66970000;1;19/09/1975;01/01/1900 07:00;20;"233,0";"1913,0";"2902,0";"235,0";"0,66";"12,35";;
66970000;2;26/04/1975;01/01/1900 07:00;19;"250,0";"2215,0";"2951,0";"240,0";"0,75";"12,3";;0
66970000;1;26/04/1975;01/01/1900 07:00;19;"250,0";"2215,0";"2951,0";"240,0";"0,75";"12,3";;
66970000;2;24/11/1974;01/01/1900 07:00;18;"75,0";"1572,0";"3000,0";"238,0";"0,52";"12,61";;0
66970000;1;24/11/1974;01/01/1900 07:00;18;"175,0";"1572,0";"3000,0";"238,0";"0,52";"12,61";;
66970000;2;11/10/1974;01/01/1900 07:00;17;"274,0";"1739,0";"3140,0";"255,0";"0,55";"12,31";;0
66970000;1;11/10/1974;01/01/1900 07:00;17;"274,0";"1739,0";"3140,0";"255,0";"0,55";"12,31";;
66970000;2;03/07/1974;01/01/1900 07:00;16;"420,0";"3443,0";"5115,0";"717,0";"0,67";"7,13";;0
66970000;1;03/07/1974;01/01/1900 07:00;16;"420,0";"3443,0";"5115,0";"717,0";"0,67";"7,13";;
66970000;2;02/07/1974;01/01/1900 07:00;15;"419,0";"3415,0";"5159,0";"720,0";"0,66";"7,17";;0
66970000;1;02/07/1974;01/01/1900 07:00;15;"419,0";"3415,0";"5159,0";"720,0";"0,66";"7,17";;
66970000;2;22/11/1973;01/01/1900 07:00;13;"-66,0";"1058,0";"2382,0";"197,0";"0,44";"12,09";;0
66970000;2;22/11/1973;01/01/1900 07:00;14;"-66,0";"1028,0";"2123,0";"196,0";"0,48";"10,83";;0
66970000;1;22/11/1973;01/01/1900 07:00;13;"66,0";"1058,0";"2382,0";"197,0";"0,44";"12,09";;
66970000;1;22/11/1973;01/01/1900 07:00;14;"66,0";"1028,0";"2123,0";"196,0";"0,48";"10,83";;
66970000;2;03/09/1971;01/01/1900 07:00;12;"-164,0";"671,0";"2128,0";"237,0";"0,32";"8,98";;0
66970000;1;03/09/1971;01/01/1900 07:00;12;"164,0";"671,0";"2128,0";"237,0";"0,32";"8,98";;
66970000;2;07/04/1971;01/01/1900 07:00;11;"-40,0";"1113,0";"2213,0";"194,0";"0,5";"11,41";;0
66970000;1;07/04/1971;01/01/1900 07:00;11;"40,0";"1113,0";"2213,0";"194,0";"0,5";"11,41";;
