Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido

Restrições da consulta:
Código da Estação:66090000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;DataLiq;HoraLiq;NumMedicaoLiq;Cota;Vazao;AreaMolhada;Largura;VelMedia;ConcentracaoMatSuspensao;CotaDeMedicao;TemperaturaDaAgua;ConcentracaoDaAmostraExtra;CondutividadeEletrica;Observacoes
66090000;1;01/04/2024;01/01/1900 11:20;79;01/04/2024;01/01/1900 10:13;79;412;"521,546";"852,841";"275,726";"0,612";"42,9";412;"31,2";;"42,82";
66090000;1;16/11/2023;01/01/1900 10:02;78;16/11/2023;01/01/1900 09:30;78;264;"212,511";"441,023";"281,19";"0,482";"25,0";264;"30,0";;"93,0";
66090000;1;19/07/2023;01/01/1900 12:38;77;19/07/2023;01/01/1900 12:38;77;340;"359,002";"670,8";"283,347";"0,535";"29,2";340;"24,3";;"42,4";
66090000;1;28/03/2023;01/01/1900 11:00;76;28/03/2023;01/01/1900 09:27;76;518;"1003,644";"1174,719";"323,43";"0,854";"16,3";518;"27,8";;"109,9";
66090000;1;25/07/2022;01/01/1900 10:45;74;25/07/2022;01/01/1900 10:10;74;290;"278,0";"583,5";"278,3";"0,476";"24,5";290;"26,0";;"82,6";
66090000;1;14/04/2022;01/01/1900 11:30;73;14/04/2022;01/01/1900 11:30;73;500;"892,5";"1187,24";"320,0";"0,752";"15,5";500;"29,3";;"91,4";
66090000;1;28/01/2021;01/01/1900 07:32;71;27/01/2021;01/01/1900 18:31;71;409;"531,0";"908,9";"298,2";"0,584";"72,2";409;"28,6";;"1510,0";
66090000;1;15/10/2019;01/01/1900 11:36;70;15/10/2019;01/01/1900 10:44;70;309;"309,553";"604,81";"285,71";"0,528";"28,3";309;"29,4";;"82,4";
66090000;1;29/07/2019;01/01/1900 12:40;69;29/07/2019;01/01/1900 09:51;69;342;"353,732";"684,7";"289,73";"0,519";"21,2";342;"23,7";;"51,5";
66090000;1;03/05/2019;01/01/1900 12:41;68;03/05/2019;01/01/1900 12:19;68;505;"903,0";"1163,2";"313,7";"0,777";"8,2";505;"28,5";;"164,9";
66090000;1;23/10/2018;01/01/1900 08:18;67;23/10/2018;01/01/1900 08:14;67;338;"378,0";"727,8";"300,7";"0,519";"32,0";338;"29,8";;"322,0";
66090000;1;12/07/2018;01/01/1900 10:36;66;12/07/2018;01/01/1900 10:40;66;364;"415,0";"787,2";"312,1";"0,528";"22,2";364;"21,2";;"208,6";
66090000;1;12/04/2018;01/01/1900 13:10;65;12/04/2018;01/01/1900 11:44;65;529;"1020,033";"1208,935";"33,2064";"0,844";"12,6";529;"28,9";;"56,5";
66090000;1;13/10/2017;01/01/1900 11:10;62;13/10/2017;01/01/1900 09:45;62;319;"325,284";"600,677";"280,02";"0,543";"52,1";319;"31,2";;"71,4";
66090000;1;30/06/2017;01/01/1900 11:11;61;30/06/2017;01/01/1900 09:28;61;389;"490,276";"809,662";"315,48";"0,603";"16,6";389;"25,4";;"94,0";
66090000;1;13/04/2017;01/01/1900 11:32;60;13/04/2017;01/01/1900 09:53;60;522;"985,549";"1183,512";"329,54";"0,867";"9,8";522;"28,2";;"78,1";
66090000;1;11/11/2016;01/01/1900 11:45;59;11/11/2016;01/01/1900 10:09;59;319;"329,027";"634,74";"282,79";"0,518";"17,7";319;"29,8";;"383,8";
66090000;1;09/08/2016;01/01/1900 15:30;58;09/08/2016;01/01/1900 13:31;58;297;"276,125";"551,452";"284,36";"0,504";"19,4";297;"26,7";;"111,3";
66090000;1;20/11/2015;01/01/1900 13:00;56;20/11/2015;01/01/1900 11:25;56;368;"411,235";"757,518";"290,03";"0,552";"36,2";368;"31,3";;;
66090000;1;24/08/2015;01/01/1900 13:04;55;24/08/2015;01/01/1900 11:28;55;313;"304,404";"582,06";"286,56";"0,528";"26,4";313;"28,26";;;
66090000;1;13/04/2015;01/01/1900 12:54;55;13/04/2015;01/01/1900 11:24;55;513;"948,83";"1153,0";"332,97";"0,821";"77,1";513;"28,27";;;
66090000;1;21/11/2014;01/01/1900 12:32;53;21/11/2014;01/01/1900 10:39;53;390;"496,792";"795,72";"330,41";"0,592";"56,1";390;"30,15";;;
66090000;1;14/08/2014;01/01/1900 11:10;52;15/08/2014;01/01/1900 09:47;52;359;"405,876";"705,92";"318,49";"0,574";"36,0";359;;;;
66090000;1;10/04/2014;01/01/1900 11:09;51;10/04/2014;01/01/1900 09:33;51;524;"1003,57";"1133,52";"288,75";"0,881";"11,5";524;"28,97";;;
66090000;1;31/10/2013;01/01/1900 11:00;50;31/10/2013;01/01/1900 09:40;50;321;"341,076";"646,136";"276,56";"0,527";"47,2";321;"30,19";;;
66090000;1;01/08/2013;01/01/1900 08:50;49;01/08/2013;01/01/1900 07:54;49;324;"341,996";"650,59";"311,29";"0,531";"25,3";325;"23,95";;;
66090000;1;29/04/2013;01/01/1900 12:35;48;29/04/2013;01/01/1900 10:47;48;506;"873,302";"1129,5";"318,6";"0,773";"9,0";506;;;"40,4";
66090000;1;05/12/2012;01/01/1900 12:35;47;05/12/2012;01/01/1900 10:15;47;357;"440,73";"774,58";"311,85";"0,569";"50,1";357;"29,9";"75,8";"43,0";
66090000;1;25/06/2012;01/01/1900 11:25;45;25/06/2012;01/01/1900 09:07;45;410;"600,746";"906,95";"315,55";"0,662";"25,6";410;"25,7";"27,9";"64,4";
66090000;1;27/03/2012;01/01/1900 11:40;44;27/03/2012;01/01/1900 09:28;44;493;"1018,201";"1182,16";"323,5";"0,808";"13,6";493;"26,3";"25,2";"70,02";
66090000;1;16/11/2011;01/01/1900 12:13;43;16/11/2011;01/01/1900 09:37;43;308;"355,867";"636,12";"310,58";"0,544";"43,4";308;"29,48";"46,5";"67,81";
66090000;1;04/08/2011;01/01/1900 13:45;42;04/08/2011;01/01/1900 11:46;42;322;"380,628";"663,33";"323,05";"0,574";"25,25";322;"21,7";"29,63";"76,66";
66090000;1;12/04/2011;01/01/1900 15:08;41;12/04/2011;01/01/1900 11:30;41;525;"1247,004";"1303,86";"352,54";"0,956";"14,43";525;"28,8";"18,66";"53,07";
66090000;1;30/09/2010;01/01/1900 09:50;40;30/09/2010;01/01/1900 06:50;40;277;"262,409";"518,81";"331,04";"0,506";"32,47";277;"30,3";"71,55";"46,63";
66090000;1;19/04/2010;01/01/1900 13:00;39;19/04/2010;01/01/1900 10:34;39;519;"1365,103";"1198,58";"322,55";"1,139";"6,647";519;"28,4";"22,76";"49,21";
