Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:66470000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
66470000;1;24/08/2023;01/01/1900 09:54;118;"72,0";"113,096";"149,294";"69,865";"0,757";"2,136";Indimar/Placídio;16
66470000;1;24/04/2023;01/01/1900 14:00;117;"344,0";"400,0";"356,7";"83,5";"1,12";"4,28";Gramacho/Barbosa;6
66470000;1;16/09/2022;01/01/1900 16:02;116;"39,0";"90,5";"125,2";"53,8";"0,724";"2,33";Placidio/Vitor;6
66470000;1;16/06/2022;01/01/1900 14:14;115;"137,0";"171,0";"216,8";"74,2";"0,789";"2,92";Robson / Placidio;6
66470000;1;15/03/2022;01/01/1900 13:12;114;"329,0";"362,0";"335,0";"79,1";"1,08";"4,24";Victor/Placidio;6
66470000;2;30/08/2021;01/01/1900 16:37;113;"45,0";"95,6";"146,0";"68,0";"0,658";"2,15";Placidio/Arthur;6
66470000;1;30/08/2021;01/01/1900 16:37;113;"45,0";"95,6";"145,8";"68,0";"0,658";"2,15";Placidio/Arthur;6
66470000;2;29/01/2021;01/01/1900 08:37;112;"286,0";"301,0";"283,0";"81,0";"1,06";"3,49";Indimar/Mauro;16
66470000;1;29/01/2021;01/01/1900 08:37;112;"286,0";"301,136";"283,272";"81,013";"1,0";"3,49";Indimar/Mauro;16
66470000;2;05/02/2020;01/01/1900 12:31;111;"269,0";"300,0";"293,0";"82,2";"1,02";"3,56";Placidio/Raimundo;6
66470000;1;05/02/2020;01/01/1900 12:31;111;"269,0";"300,0";"292,7";"82,2";"1,02";"3,56";Placidio/Raimundo;6
66470000;2;18/11/2019;01/01/1900 15:08;110;"160,0";"190,0";"213,0";"80,2";"0,893";"2,66";Placidio/Raimundo;6
66470000;1;18/11/2019;01/01/1900 15:08;110;"160,0";"190,0";"213,2";"80,2";"0,893";"2,66";Placidio/Raimundo;6
66470000;2;05/08/2019;01/01/1900 16:00;109;"128,0";"155,0";"212,0";"77,1";"0,731";"2,76";Robson/Placidio;14
66470000;1;05/08/2019;01/01/1900 16:00;109;"128,0";"155,375";"212,45";"77,1";"0,731";"2,76";Robson/Placidio;14
66470000;2;27/05/2019;01/01/1900 12:47;108;"263,0";"285,0";"309,0";"81,2";"0,923";"3,81";Placidio / Elessandro;6
66470000;1;27/05/2019;01/01/1900 12:47;108;"263,0";"285,0";"309,1";"81,2";"0,923";"3,81";Placidio / Elessandro;6
66470000;2;20/02/2019;01/01/1900 17:53;107;"340,0";"397,0";"371,0";"83,7";"1,07";"4,43";Placidio/Elessandro;6
66470000;1;20/02/2019;01/01/1900 17:53;107;"340,0";"397,0";"370,6";"83,7";"1,07";"4,43";Placidio/Elessandro;6
