Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido

Restrições da consulta:
Código da Estação:66070004


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;DataLiq;HoraLiq;NumMedicaoLiq;Cota;Vazao;AreaMolhada;Largura;VelMedia;ConcentracaoMatSuspensao;CotaDeMedicao;TemperaturaDaAgua;ConcentracaoDaAmostraExtra;CondutividadeEletrica;Observacoes
66070004;1;15/11/2023;01/01/1900 10:05;87;15/11/2023;01/01/1900 09:35;87;50;"155,205";"275,906";"226,49";"0,563";"32,9";50;"32,9";;"78,2";
66070004;1;22/09/2023;01/01/1900 09:29;86;22/09/2023;01/01/1900 09:29;86;87;"204,24";"368,075";"234,13";"0,555";"57,7";87;"30,7";;"75,1";
66070004;1;12/05/2023;01/01/1900 11:30;85;12/05/2023;01/01/1900 11:30;85;357;"695,32";"946,66";"253,42";"0,734";"28,2";357;"26,8";;"44,5";
66070004;1;22/03/2023;01/01/1900 11:40;84;22/03/2023;01/01/1900 09:18;84;456;"1095,143";"1196,764";"242,203";"0,915";"24,2";456;"27,1";;"63,9";
66070004;1;22/07/2022;01/01/1900 09:45;82;22/07/2022;01/01/1900 09:00;82;87;"197,0";"341,6";"185,1";"0,578";"18,4";87;"25,0";;"90,9";
66070004;1;13/04/2022;01/01/1900 11:30;81;13/04/2022;01/01/1900 09:30;81;379;"768,0";"1055,3";"84,39";"0,768";"29,3";379;"29,5";;"59,7";
66070004;1;25/01/2021;01/01/1900 17:24;79;25/01/2021;01/01/1900 16:49;79;217;"429,0";"678,0";"241,8";"0,632";"113,5";217;"28,9";;"485,9";
66070004;1;12/10/2019;01/01/1900 10:56;78;12/10/2019;01/01/1900 09:23;78;104;"228,99";"456,0";"205,04";"0,436";"36,3";104;"24,5";;"50,7";
66070004;1;31/07/2019;01/01/1900 14:00;77;31/07/2019;01/01/1900 10:20;77;134;"254,746";"463,9";"234,0";"0,549";"23,7";134;"23,2";;"39,9";
66070004;1;22/04/2019;01/01/1900 14:51;76;22/04/2019;01/01/1900 14:30;76;398;"886,0";"1115,9";"251,0";"0,795";"15,3";398;"28,7";;"214,0";
66070004;1;19/10/2018;01/01/1900 09:45;74;19/10/2018;01/01/1900 09:38;74;134;"280,0";"479,0";"235,9";"0,584";"31,7";134;"30,5";;"143,4";
66070004;1;09/07/2018;01/01/1900 10:39;73;09/07/2018;01/01/1900 10:22;73;161;"311,0";"514,5";"234,5";"0,605";"30,2";161;"23,4";;"86,0";
66070004;1;11/04/2018;01/01/1900 12:30;72;11/04/2018;01/01/1900 10:02;72;481;"1186,4";"1256,85";"252,569";"0,946";"10,4";481;"28,4";;"59,3";
66070004;1;12/10/2017;01/01/1900 10:15;69;12/10/2017;01/01/1900 08:25;69;123;"249,147";"441,022";"230,98";"0,565";"33,4";123;"30,3";;"53,2";
66070004;1;29/06/2017;01/01/1900 10:16;68;29/06/2017;01/01/1900 08:28;68;188;"357,803";"561,507";"237,96";"0,635";"18,3";188;"24,4";;"189,6";
66070004;1;12/04/2017;01/01/1900 11:03;67;12/04/2017;01/01/1900 08:39;67;453;"1059,207";"1204,384";"250,21";"0,879";"7,6";453;"28,0";;"73,2";
66070004;1;10/11/2016;01/01/1900 10:26;666;10/11/2016;01/01/1900 08:24;66;110;"236,33";"432,85";"233,94";"0,549";"42,9";110;"29,6";;"311,8";
66070004;1;11/08/2016;01/01/1900 09:42;65;11/08/2016;01/01/1900 08:39;65;89;"200,116";"367,361";"232,0";"0,547";"19,4";89;"24,7";;"252,0";
66070004;1;19/11/2015;01/01/1900 08:23;63;19/11/2015;01/01/1900 08:26;63;145;"278,453";"497,799";"236,58";"0,56";"38,8";145;"30,7";;;
66070004;1;22/08/2015;01/01/1900 16:11;63;22/08/2015;01/01/1900 14:00;63;116;"232,52";"407,96";"235,57";"0,568";"26,7";116;;;;
66070004;1;09/04/2015;01/01/1900 16:48;62;09/04/2015;01/01/1900 13:42;62;420;"930,593";"1153,12";"251,91";"0,872";"9,5";420;"27,86";;;
66070004;1;20/11/2014;01/01/1900 10:22;60;20/11/2014;01/01/1900 09:30;60;212;"405,955";"656,26";"238,17";"0,613";"83,5";212;"29,37";;;
66070004;1;13/08/2014;01/01/1900 10:35;59;13/08/2014;01/01/1900 08:38;59;157;"287,203";"507,78";"234,62";"0,562";"11,6";157;;;;
66070004;1;12/04/2014;01/01/1900 11:16;58;12/04/2014;01/01/1900 09:06;58;492;"1223,258";"1306,12";"249,798";"0,938";"12,8";492;"28,2";;;
66070004;1;30/10/2013;01/01/1900 09:55;57;30/10/2013;01/01/1900 08:32;57;109;"233,643";"387,49";"226,28";"0,606";"31,5";109;"30,55";;;
66070004;1;28/07/2013;01/01/1900 12:05;56;04/08/2013;01/01/1900 08:10;56;122;"251,505";"408,22";"228,11";"0,576";"21,5";122;"20,8";;;
66070004;1;30/04/2013;01/01/1900 12:30;55;30/04/2013;01/01/1900 10:26;55;320;"599,173";"870,8";"232,73";"0,693";"29,3";320;;;"28,9";
66070004;1;08/12/2012;01/01/1900 10:52;54;08/12/2012;01/01/1900 08:17;54;160;"329,288";"539,42";"237,09";"0,611";"43,2";160;"29,6";"71,8";"35,3";
66070004;1;27/06/2012;01/01/1900 11:40;52;27/06/2012;01/01/1900 09:00;52;197;"367,146";"615,04";"237,06";"0,597";"27,1";197;"25,5";"44,7";"49,1";
66070004;1;26/03/2012;01/01/1900 12:15;51;26/03/2012;01/01/1900 09:28;51;367;"918,786";"1016,36";"246,08";"0,772";"51,2";367;"28,4";"66,8";"64,07";
66070004;1;03/08/2011;01/01/1900 11:06;49;03/08/2011;01/01/1900 09:01;49;135;"264,129";"454,79";"233,82";"0,581";"24,86";135;"23,7";"31,58";"89,04";
66070004;1;08/04/2011;01/01/1900 13:10;48;08/04/2011;01/01/1900 10:20;48;512;"1644,721";"1417,77";"253,68";"1,16";"13,35";512;"28,0";;"45,38";"Verticais de 01 a 05 vieram somente em 1(um) galão,"
66070004;1;27/09/2010;01/01/1900 13:10;47;27/09/2010;01/01/1900 09:30;47;93;"180,0";"326,0";"235,95";"0,554";"880,3";93;"29,2";"34,34";"47,53";
66070004;1;16/04/2010;01/01/1900 14:20;46;19/04/2010;01/01/1900 09:05;46;418;"962,514";"1161,46";"252,68";"0,829";"10,306";418;"26,5";"15,11";"42,54";
66070004;1;25/09/2009;01/01/1900 12:04;45;25/09/2009;01/01/1900 09:15;45;120;"276,736";"454,45";"233,1";"0,609";"35,1";120;"26,2";"34,56";"39,09";
66070004;1;03/07/2009;01/01/1900 11:50;44;03/07/2009;01/01/1900 08:27;44;166;"334,0";"529,0";"234,02";"0,632";"28,98";166;"25,7";"37,11";"41,29";
66070004;1;03/12/2008;01/01/1900 11:30;43;03/12/2008;01/01/1900 09:05;43;127;"365,0";"442,0";"230,09";"0,827";"41,75";127;"29,4";"51,21";"67,0";
66070004;1;29/08/2008;01/01/1900 14:05;42;29/08/2008;01/01/1900 10:35;42;112;"326,0";"378,0";"227,79";"0,862";"30,71";112;"23,4";"25,23";"41,0";
66070004;1;19/05/2008;01/01/1900 12:15;41;19/05/2008;01/01/1900 09:45;41;374;"545,0";"835,0";"248,81";"0,653";"37,84";375;"26,2";"66,01";"50,0";
66070004;1;28/10/2007;01/01/1900 13:40;40;29/10/2007;01/01/1900 08:15;40;179;"370,13";"567,85";"241,96";"0,652";"63,72";179;"29,1";"79,82";"37,0";
66070004;1;09/07/2007;01/01/1900 13:00;39;09/07/2007;01/01/1900 10:34;39;160;"412,675";"462,89";"231,25";"0,892";"25,63";160;"25,2";;"37,0";
66070004;1;27/09/2006;01/01/1900 15:00;38;27/09/2006;01/01/1900 10:30;38;138;"320,599";"453,69";"230,94";"0,707";"159,73";138;"21,0";"49,22";"40,0";
66070004;1;29/09/2005;01/01/1900 11:50;37;29/09/2005;01/01/1900 08:20;37;122;"309,687";"405,29";"222,94";"0,764";"15,64";122;"19,0";"21,64";"35,7";
66070004;1;27/06/2005;01/01/1900 12:00;36;27/06/2005;01/01/1900 08:00;36;159;"297,306";"494,09";"225,89";"0,602";"29,44";159;;"57,51";"49,9";
66070004;1;28/09/2004;01/01/1900 11:15;35;28/09/2004;01/01/1900 08:00;35;121;"236,533";"392,99";"223,2";"0,602";"36,12";122;;"34,32";"38,0";
66070004;1;10/09/2003;01/01/1900 12:35;33;10/09/2003;01/01/1900 08:30;33;146;"273,26";"473,12";"225,03";"0,578";"33,47";146;;"35,22";"35,0";
66070004;1;29/04/2003;01/01/1900 13:25;32;29/04/2003;01/01/1900 08:45;32;426;"973,486";"1093,28";"237,04";"0,89";"123,3";425;"28,2";"16,25";"41,0";
66070004;1;04/02/2003;01/01/1900 13:00;31;04/02/2003;01/01/1900 08:30;31;477;"1274,892";"1213,09";"239,66";"1,051";"232,82";477;"28,3";"73,3";"38,0";
66070004;1;18/10/2002;01/01/1900 12:25;30;18/10/2002;01/01/1900 08:00;30;138;"240,565";"423,53";"222,42";"0,568";"41,1";138;"29,3";"19,12";"36,0";
66070004;1;09/04/2002;01/01/1900 12:00;28;09/04/2002;01/01/1900 07:50;28;421;"927,597";"1088,63";"238,72";"0,852";"16,34";421;;"23,66";"42,57";
66070004;1;17/11/2001;01/01/1900 12:45;7;17/11/2001;01/01/1900 08:35;27;225;"385,53";"601,2";"229,22";"0,641";"64,8";224;;"75,29";"35,08";
66070004;1;20/08/2001;01/01/1900 11:40;6;20/08/2001;01/01/1900 08:00;26;123;"216,454";"373,99";"219,55";"0,579";"32,01";123;;"39,88";"38,4";
66070004;1;11/05/2001;01/01/1900 11:45;5;11/05/2001;01/01/1900 11:45;5;240;"393,73";"639,98";"225,74";"0,615";"32,97";240;;"44,29";"45,18";
66070004;1;27/11/2000;01/01/1900 11:40;4;27/11/2000;01/01/1900 11:40;4;215;"377,97";"576,77";"223,36";"0,655";"62,67";215;;"74,76";"32,45";
66070004;1;18/08/2000;01/01/1900 12:10;3;18/08/2000;01/01/1900 12:10;3;162;"271,0";"487,0";"218,76";"0,555";"35,59";162;;"40,71";"41,7";
66070004;1;10/06/2000;01/01/1900 12:20;2;10/06/2000;01/01/1900 12:20;2;225;"370,0";"588,6";"220,66";"0,629";"37,65";225;;"41,53";"47,04";
66070004;1;10/02/2000;01/01/1900 12:05;1;10/02/2000;01/01/1900 12:05;1;;;;;;"46,14";394;;"83,92";"40,47";não foi encontrada medição nesta data
66070004;1;24/02/1998;01/01/1900 07:00;8;24/02/1998;01/01/1900 07:00;8;427;"0,0";"0,0";"0,0";"0,0";"24,98";;;;;
66070004;1;19/11/1997;01/01/1900 07:00;7;19/11/1997;01/01/1900 07:00;7;228;"0,0";"0,0";"0,0";"0,0";"70,43";;;;;
66070004;1;16/08/1997;01/01/1900 07:00;5;16/08/1997;01/01/1900 07:00;4;213;"0,0";"0,0";"0,0";"0,0";"38,1";;;;;
66070004;1;19/05/1997;01/01/1900 07:00;4;11/08/1997;01/01/1900 07:00;3;379;"0,0";"0,0";"0,0";"0,0";"41,44";;;;;
66070004;1;03/08/1996;01/01/1900 07:00;3;03/08/1996;01/01/1900 07:00;2;0;"0,0";"0,0";"0,0";"0,0";"25,81";;;;;
66070004;1;03/08/1996;01/01/1900 07:00;2;03/08/1996;01/01/1900 07:00;2;0;"0,0";"0,0";"0,0";"0,0";"25,81";;;;;
66070004;1;09/03/1996;01/01/1900 07:00;1;09/03/1996;01/01/1900 07:00;1;0;"0,0";"0,0";"0,0";"0,0";"38,23";;;;;
