Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoSecao: 1 = Régua, 2 = Medição

Restrições da consulta:
Código da Estação:66120000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumLevantamento;TipoSecao;NumVerticais;DistanciaPIPF;EixoXDistMaxima;EixoXDistMinima;EixoYCotaMaxima;EixoYCotaMinima;ElmGeomPassoCota;Observacoes;Vertical
66120000;1;18/11/2022;;;2;32;"193,8";;;;;"10,0";;"39,7,-239|0,485|10,514|20,474|34,416|38,358|42,359|44,328|45,4,278|46,8,244|55,8,-83|58,-88|61,-124|65,5,-164|72,6,-252|84,9,-331|90,5,-344|100,3,-284|108,6,-253|114,7,-207|126,5,-190|184,8,437|174,8,461|164,8,486|161,8,476|160,9,384|160,1,311|159,1,244|154,1,-107|152,9,-149|151,4,-187|146,2,-222|"
66120000;1;26/08/2021;;;;25;;;;;;"10,0";;",576|12,535|20,454|22,379|23,370|24,290|25,252|27,2,203|37,2,-45|54,6,-600|58,6,-748|66,3,-869|85,1,-390|110,6,-224|126,5,-200|135,3,-257|147,2,-116|150,80|152,203|153,281|154,394|155,483|165,8,502|171,8,482|187,8,507|"
66120000;2;26/08/2021;01/01/1900 00:00;0;2;25;"187,8";"206,8";"19,0";"576,0";"-869,0";"1,0";"Aplicado deslocamento horizontal de 19 m,";"2,370|43,290|44,252|46,2,203|56,2,-45|73,6,-600|77,6,-748|85,3,-869|104,1,-390|129,6,-224|145,5,-200|154,3,-257|166,2,-116|169,80|171,203|172,281|173,394|174,483|184,8,502|190,8,482|206,8,507|19,576|31,535|39,454|41,379|"
66120000;2;16/10/2019;01/01/1900 00:00;0;2;31;"167,7";"179,7";"12,0";"568,0";"-704,0";"1,0";"Aplicado deslocamento horizontal de 12 m,";"2,568|22,535|32,479|34,439|35,401|36,351|37,296|45,2|52,03,27|59,3,-138|66,11,-334|73,34,-553|80,22,-650|87,54,-704|94,14,-612|101,15,-362|108,38,-255|115,59,-239|122,31,-202|129,12,-174|136,19,-205|143,26,-216|150,19,-208|157,21,-232|164,25,-171|166,85,-49|171,85,296|172,85,343|173,85,422|174,85,493|179,7,496|"
66120000;1;16/10/2019;;;2;31;"167,7";;;;;"10,0";;"10,31,-202|117,12,-174|124,19,-205|131,26,-216|138,19,-208|145,21,-232|152,25,-171|154,85,-49|159,85,296|160,85,343|161,85,422|162,85,493|167,7,496|54,11,-334|61,34,-553|68,22,-650|75,54,-704|82,14,-612|89,15,-362|96,38,-255|103,59,-239|0,568|10,535|20,479|22,439|23,401|24,351|25,296|33,2|40,03,27|47,3,-138|"
66120000;1;13/07/2018;;;2;30;"161,8";;;;;"10,0";;",567|5,558|10,536|15,512|20,476|21,5,452|27,5,125|35,52,89|43,79,-118|51,82,-303|60,19,-515|67,73,-634|76,21,-697|83,75,-647|91,74,-526|99,38,-431|106,76,-215|116,48,-162|123,27,-170|129,67,-192|137,48,-204|144,28,-218|150,06,-116|152,84,5|158,84,452|159,34,495|161,84,496|164,84,499|167,84,495|176,54,475|"
66120000;2;13/07/2018;01/01/1900 00:00;0;2;30;"176,54";"191,54";"15,0";"567,0";"-697,0";"1,0";"Aplicado deslocamento horizontal de 15 m,";"5,567|20,558|25,536|30,512|35,476|36,5,452|42,5,125|50,52,89|58,79,-118|66,82,-303|75,19,-515|82,73,-634|91,21,-697|98,75,-647|106,74,-526|114,38,-431|121,76,-215|131,48,-162|138,27,-170|144,67,-192|152,48,-204|159,28,-218|165,06,-116|167,84,5|173,84,452|174,34,495|176,84,496|179,84,499|182,84,495|191,54,475|"
66120000;2;30/06/2017;01/01/1900 00:00;0;2;25;"174,99";"191,99";"17,0";"570,0";"-676,0";"1,0";"Aplicado deslocamento horizontal de 17 m,";"7,570|22,559|27,536|32,514|36,503|37,5,470|45,5,89|55,61,-64|65,57,-401|75,54,-613|85,65,-676|95,65,-506|105,61,-272|115,67,-231|125,65,-218|135,62,-263|145,56,-277|155,61,-229|165,49,-123|166,79,-80|174,79,470|177,69,496|182,69,493|187,69,490|191,99,475|"
66120000;1;30/06/2017;;;2;25;"160,69";;;;;"10,0";;",570|5,559|10,536|15,514|19,503|20,5,470|28,5,89|38,61,-64|48,57,-401|58,54,-613|68,65,-676|78,65,-506|88,61,-272|98,67,-231|108,65,-218|118,62,-263|128,56,-277|138,61,-229|148,49,-123|149,79,-80|157,79,470|160,69,496|165,69,493|170,69,490|174,99,475|"
66120000;1;10/08/2016;;;2;31;"161,77";;;;;"10,0";;",568|5,559|15,509|20,480|23,377|24,4,320|27,4,107|34,29,99|41,58,-190|48,91,-426|55,86,-576|63,73,-658|70,98,-549|77,67,-327|84,93,-245|93,7,-177|100,59,-195|109,09,-238|117,17,-273|123,64,-161|130,61,-179|138,32,-223|147,23,-180|154,17,130|157,17,320|157,67,358|158,97,496|161,77,497|158,17,421|175,77,476|169,77,494|"
66120000;2;10/08/2016;01/01/1900 00:00;0;2;31;"175,77";"190,77";"15,0";"568,0";"-658,0";"1,0";"Aplicado deslocamento horizontal de 15 m,";"5,568|20,559|30,509|35,480|38,377|39,4,320|42,4,107|49,29,99|56,58,-190|63,91,-426|70,86,-576|78,73,-658|85,98,-549|92,67,-327|99,93,-245|108,7,-177|115,59,-195|124,09,-238|132,17,-273|138,64,-161|145,61,-179|153,32,-223|162,23,-180|169,17,130|172,17,320|172,67,358|173,17,421|173,97,496|176,77,497|184,77,494|190,77,476|"
66120000;2;25/08/2015;01/01/1900 00:00;0;2;36;"174,63";"191,63";"17,0";"570,0";"-616,0";"1,0";"Aplicado deslocamento horizontal de 17 m,";"7,570|22,560|27,543|32,508|36,479|37,5,440|38,2,394|38,8,374|44,3,78|50,42,-35|56,38,-106|62,51,-346|68,44,-493|74,51,-568|80,36,-616|86,43,-607|92,31,-442|98,33,-298|104,56,-208|110,43,-177|116,52,-163|122,56,-222|128,37,-252|134,44,-270|140,41,-227|146,51,-197|152,52,-221|158,6,-231|164,92,-135|168,33,40|173,33,374|174,33,433|174,73,491|177,63,498|182,63,497|191,63,477|"
66120000;1;25/08/2015;;;2;36;"160,63";;;;;"10,0";;",570|5,560|10,543|15,508|19,479|20,5,440|21,2,394|21,8,374|27,3,78|33,42,-35|39,38,-106|45,51,-346|51,44,-493|57,51,-568|63,36,-616|69,43,-607|75,31,-442|81,33,-298|87,56,-208|93,43,-177|99,52,-163|105,56,-222|111,37,-252|117,44,-270|123,41,-227|129,51,-197|135,52,-221|141,6,-231|147,92,-135|151,33,40|156,33,374|157,33,433|157,73,491|160,63,498|165,63,497|174,63,477|"
66120000;1;14/08/2014;;;2;32;"160,97";;;;;"10,0";;",5,557|11,5,534|17,5,501|19,5,490|21,5,453|29,5,34|35,61,-56|41,63,-147|47,86,-388|53,56,-591|59,94,-667|66,02,-687|72,25,-651|78,39,-523|83,9,-377|90,31,-271|97,97,-187|103,73,-183|110,27,-260|116,15,-325|122,08,-305|126,94,-308|131,71,-303|137,83,-215|143,57,-208|150,57,-8|157,77,453|158,17,493|160,97,492|167,97,495|174,97,475|"
66120000;2;14/08/2014;;;2;32;"174,97";"191,9431";"16,9731";"567,0";"-687,0";"10,0";;"6,9731,567|22,4731,557|28,4731,534|34,4731,501|36,4731,490|38,4731,453|46,4731,34|52,5831,-56|58,6031,-147|64,8331,-388|70,5331,-591|76,9131,-667|82,9931,-687|89,2231,-651|95,3631,-523|100,873,-377|107,283,-271|114,943,-187|120,703,-183|127,243,-260|133,123,-325|139,053,-305|143,913,-308|148,683,-303|154,803,-215|160,543,-208|167,543,-8|174,743,453|175,143,493|177,943,492|184,943,495|191,943,475|"
66120000;2;01/08/2013;;;2;32;"176,4";"197,5464";"21,1464";"569,0";"-572,0";"10,0";;"68,786,83|174,086,400|175,186,444|177,186,483|182,186,517|187,186,540|192,186,564|197,546,569|21,1464,477|28,1464,496|35,1464,501|38,3464,493|39,4464,400|48,2464,-105|54,7664,-88|62,8764,-263|69,1264,-457|75,3964,-572|81,5764,-567|88,8164,-404|95,5564,-328|102,536,-233|108,396,-186|114,806,-224|121,106,-231|127,326,-245|134,806,-247|140,676,-269|145,626,-278|151,236,-253|155,866,-236|163,516,-172|"
