Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoSecao: 1 = Régua, 2 = Medição

Restrições da consulta:
Código da Estação:67100000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumLevantamento;TipoSecao;NumVerticais;DistanciaPIPF;EixoXDistMaxima;EixoXDistMinima;EixoYCotaMaxima;EixoYCotaMinima;ElmGeomPassoCota;Observacoes;Vertical
67100000;1;19/09/2022;;50;1;50;"344,47";;;;;"10,0";;"38,47,631|342,47,618|344,47,572|334,47,630|330,47,626|326,47,551|322,47,481|318,47,397|316,97,328|313,37,223|310,37,-120|296,82,-577|287,23,-820|276,9,-1102|267,1,-1292|257,35,-1356|246,81,-1384|236,29,-1406|226,66,-1413|216,54,-1424|206,19,-1446|196,29,-1493|186,11,-1455|176,1,-1339|166,18,-1276|156,21,-1183|146,56,-1096|137,1,-995|126,22,-968|116,73,-890|106,5,-790|97,22,-633|86,52,-277|76,25,-59|66,4,128|64,4,223|61,4,313|59,4,354|57,4,396|54,4,457|50,4,478|46,4,479|42,4,489|42,589|42,862|15,946|11,946|7,1103|2,1106|0,1014|"
67100000;1;16/11/2021;;;2;61;"349,01";;;;;"10,0";;",1037|4,1074|5,1103|8,5,1090|12,5,916|15,2,861|23,2,872|27,2,899|35,2,888|40,875|40,600|40,282|40,347|40,3,484|48,3,346|54,4,285|56,9,237|64,9,153|349,01,298|347,01,290|343,01,368|339,01,382|334,31,380|332,21,356|329,91,291|325,91,457|321,91,354|319,91,246|315,91,125|307,91,-43|303,75,-188|297,08,-404|288,64,-659|282,18,-845|274,15,-1046|267,43,-1194|258,37,-1339|252,09,-1388|244,23,-1431|236,9,-1483|229,33,-1478|221,86,-1465|214,13,-1504|206,68,-1490|199,22,-1474|191,73,-1484|183,91,-1463|177,29,-1459|168,92,-1465|161,57,-1456|154,21,-1423|147,08,-1399|138,74,-1383|132,15,-1319|124,48,-1176|117,19,-1040|109,09,-856|101,97,-619|94,25,-419|86,6,-201|66,6,125|"
67100000;2;16/11/2021;01/01/1900 00:00;0;2;58;"349,01";"349,01";"0,0";"1103,0";"-1504,0";"1,0";;"07,91,-43|315,91,125|319,91,246|321,91,354|325,91,457|329,91,291|332,21,356|334,31,380|339,01,382|343,01,368|347,01,290|349,01,298|303,75,-188|297,08,-404|288,64,-659|282,18,-845|274,15,-1046|267,43,-1194|258,37,-1339|252,09,-1388|244,23,-1431|236,9,-1483|229,33,-1478|221,86,-1465|214,13,-1504|206,68,-1490|199,22,-1474|191,73,-1484|183,91,-1463|177,29,-1459|168,92,-1465|161,57,-1456|154,21,-1423|147,08,-1399|138,74,-1383|132,15,-1319|124,48,-1176|117,19,-1040|109,09,-856|101,97,-619|94,25,-419|86,6,-201|66,6,125|64,9,153|56,9,237|54,4,285|48,3,346|40,3,484|40,875|35,2,888|27,2,899|23,2,872|15,2,861|12,5,916|8,5,1090|5,1103|4,1074|0,1037|"
67100000;2;21/08/2019;01/01/1900 00:00;0;2;44;"325,98";"325,98";"0,0";"796,0";"-1502,0";"1,0";;"09,78,445|311,78,498|313,78,572|315,78,625|317,98,691|319,98,702|321,98,700|325,98,641|300,78,57|290,62,-289|280,09,-623|269,23,-931|259,54,-1142|249,75,-1281|239,49,-1427|229,72,-1476|219,5,-1499|210,02,-1428|199,31,-1502|189,83,-1481|179,29,-1500|170,26,-1495|160,36,-1466|150,59,-1475|139,71,-1446|130,26,-1445|120,35,-1298|109,71,-1093|99,49,-880|89,7,-605|78,74,-252|68,97,67|58,87,212|49,3,305|39,3,445|36,8,490|36,5,565|24,5,603|20,5,567|13,5,543|9,5,611|5,5,787|2,796|0,751|"
67100000;1;21/08/2019;;;2;44;"326,0";;;;;"10,0";;"09,78,445|300,78,57|290,62,-289|280,09,-623|269,23,-931|259,54,-1142|249,75,-1281|239,49,-1427|229,72,-1476|219,5,-1499|210,02,-1428|199,31,-1502|189,83,-1481|179,29,-1500|170,26,-1495|160,36,-1466|150,59,-1475|139,71,-1446|130,26,-1445|120,35,-1298|109,71,-1093|99,49,-880|89,7,-605|78,74,-252|68,97,67|58,87,212|49,3,305|39,3,445|36,8,490|36,5,565|24,5,603|20,5,567|13,5,543|9,5,611|5,5,787|2,796|0,751|325,98,641|321,98,700|319,98,702|317,98,691|315,78,625|313,78,572|311,78,498|"
67100000;1;07/08/2017;;;2;43;"331,86";;;;;"10,0";;"06,02,-1501|216,02,-1423|226,41,-1483|236,65,-1470|246,57,-1413|256,7,-1262|268,22,-1041|280,9,-701|292,12,-394|304,33,38|314,16,333|319,16,516|322,16,623|325,76,694|327,76,704|329,86,705|331,86,677|196,91,-1473|186,74,-1499|176,4,-1494|166,32,-1509|156,91,-1472|146,97,-1468|136,71,-1480|126,8,-1448|116,75,-1287|105,03,-1000|95,87,-797|86,05,-484|76,01,-134|66,01,145|56,242|39,516|38,9,565|38,9,563|23,9,898|21,9,898|14,7,562|11,7,622|11,633|7,3,818|4,6,796|0,745|"
67100000;1;07/08/2017;;;2;43;"331,86";"0,0";"0,0";"0,0";"0,0";"10,0";;",745|4,6,796|7,3,818|11,633|11,7,622|14,7,562|21,9,898|23,9,898|38,9,563|38,9,565|39,516|56,242|66,01,145|76,01,-134|86,05,-484|95,87,-797|105,03,-1000|116,75,-1287|126,8,-1448|136,71,-1480|146,97,-1468|156,91,-1472|166,32,-1509|176,4,-1494|186,74,-1499|196,91,-1473|206,02,-1501|216,02,-1423|226,41,-1483|236,65,-1470|246,57,-1413|256,7,-1262|268,22,-1041|280,9,-701|292,12,-394|304,33,38|314,16,333|319,16,516|322,16,623|325,76,694|327,76,704|329,86,705|331,86,677|"
67100000;2;07/08/2017;01/01/1900 00:00;0;2;43;"331,86";"332,86";"1,0";"898,0";"-1509,0";"1,0";"Aplicado deslocamento horizontal de 1 m,";",745|5,6,796|8,3,818|12,633|12,7,622|15,7,562|22,9,898|24,9,898|39,9,563|39,9,565|40,516|57,242|67,01,145|77,01,-134|87,05,-484|96,87,-797|106,03,-1000|117,75,-1287|127,8,-1448|137,71,-1480|147,97,-1468|157,91,-1472|167,32,-1509|177,4,-1494|187,74,-1499|197,91,-1473|207,02,-1501|217,02,-1423|227,41,-1483|237,65,-1470|247,57,-1413|257,7,-1262|269,22,-1041|281,9,-701|293,12,-394|305,33,38|315,16,333|320,16,516|323,16,623|326,76,694|328,76,704|330,86,705|332,86,677|"
67100000;2;21/09/2016;01/01/1900 00:00;0;2;43;"333,24";"332,24";"-1,0";"1109,0";"-1501,0";"1,0";"Aplicado deslocamento horizontal de -1 m,";"1,1068|4,2,1102|7,2,1109|11,5,922|15,5,852|23,5,901|38,8,877|39,3,475|42,3,428|45,4,379|55,4,225|65,89,126|75,55,-65|85,73,-389|95,93,-685|105,61,-947|115,56,-1153|125,82,-1396|135,45,-1422|146,11,-1431|155,57,-1429|166,09,-1491|176,14,-1495|186,09,-1501|196,31,-1471|206,08,-1485|215,85,-1473|225,9,-1485|236,23,-1456|245,4,-1407|256,03,-1275|266,09,-1082|276,15,-812|285,72,-535|295,91,-212|302,54,29|312,54,379|315,54,495|318,54,610|322,94,697|326,94,703|329,24,678|332,24,624|"
67100000;1;21/09/2016;;;2;44;"333,24";;;;;"10,0";;"13,54,379|246,4,-1407|316,54,495|330,24,678|303,54,29|257,03,-1275|46,4,379|5,2,1102|86,73,-389|24,5,901|43,3,428|16,5,852|147,11,-1431|187,09,-1501|66,89,126|12,5,922|8,2,1109|40,3,475|197,31,-1471|156,57,-1429|96,93,-685|0,1068|56,4,225|39,8,877|126,82,-1396|106,61,-947|136,45,-1422|76,55,-65|116,56,-1153|177,14,-1495|167,09,-1491|207,08,-1485|267,09,-1082|237,23,-1456|277,15,-812|216,85,-1473|323,94,697|333,24,624|286,72,-535|296,91,-212|327,94,703|319,54,610|226,9,-1485|"
