Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:67100000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
67100000;1;09/04/2024;01/01/1900 10:42;118;"189,0";"1066,743";"2960,553";"260,643";"0,36";"11,358";Robson / Pedro;16
67100000;1;18/01/2024;01/01/1900 09:11;117;"153,0";"929,826";"2870,941";"252,709";"0,324";"11,36";Sebastião / Aldrei;16
67100000;1;25/09/2023;01/01/1900 09:05;116;"410,0";"2185,717";"3565,51";"274,713";"0,613";"12,979";Wallace/Thales;16
67100000;1;31/05/2023;01/01/1900 08:22;115;"460,0";"2210,979";"3599,27";"281,871";"0,617";"12,769";Altair / Jessivan;16
67100000;1;19/09/2022;01/01/1900 08:27;114;"223,0";"1193,932";"3195,085";"274,208";"0,374";"11,652";Altair/Jessivan;16
67100000;1;24/06/2022;01/01/1900 08:12;113;"317,0";"1623,0";"3428,0";"286,45";"0,473";"11,97";Altair / Leonardo;16
67100000;1;21/03/2022;01/01/1900 08:17;112;"249,0";"1258,427";"3203,521";"252,907";"0,393";"12,66";Altair/Manze;16
67100000;2;16/11/2021;01/01/1900 07:03;111;"125,0";"688,0";"2910,0";"250,0";"0,236";"11,7";Altair/Ivanildo;16
67100000;1;16/11/2021;01/01/1900 07:03;111;"125,0";"688,25";"2912,95";"249,533";"0,236";"11,67";Altair/Ivanildo;16
67100000;2;05/02/2021;01/01/1900 08:36;110;"300,0";"1390,0";"3260,0";"251,0";"0,425";"13,0";Sebastião/Thales;16
67100000;1;05/02/2021;01/01/1900 08:36;300;"300,0";"1386,775";"3259,865";"251,21";"0,993";"12,98";Sebastião/Thales;16
67100000;1;05/02/2021;01/01/1900 08:36;110;"300,0";"1387,0";"3260,0";"251,21";"0,993";"12,98";Sebastião/Thales;16
67100000;2;01/02/2020;01/01/1900 07:34;109;"276,0";"1290,0";"3310,0";"255,0";"0,39";"12,9";Altair/Manze;16
67100000;1;01/02/2020;01/01/1900 07:34;109;"276,0";"1289,761";"3305,068";"255,038";"0,39";"12,95";Altair/Manze;16
67100000;2;15/11/2019;01/01/1900 07:56;108;"223,0";"1090,0";"3170,0";"249,0";"0,344";"12,8";Altair/Manze;16
67100000;1;15/11/2019;01/01/1900 07:56;108;"223,0";"1090,389";"3171,82";"248,694";"0,344";"12,753";Altair/Manze;16
67100000;2;21/08/2019;01/01/1900 08:09;107;"445,0";"2270,0";"3760,0";"271,0";"0,604";"13,9";Altair/Manze;16
67100000;1;21/08/2019;01/01/1900 08:09;107;"445,0";"2268,891";"3756,5";"270,612";"0,604";"13,881";Altair/Manze;16
67100000;2;22/05/2019;01/01/1900 07:57;106;"579,0";"2660,0";"4150,0";"283,0";"0,641";"14,6";Altair/Manze;16
67100000;1;22/05/2019;01/01/1900 07:57;106;"579,0";"2656,3";"4145,434";"283,372";"0,641";"14,629";Altair/Manze;16
67100000;2;25/02/2019;01/01/1900 08:37;105;"320,0";"1680,0";"3430,0";"251,0";"0,49";"13,7";Indimar/Thiago;16
67100000;1;25/02/2019;01/01/1900 08:37;105;"320,0";"1684,005";"3433,465";"250,768";"0,49";"13,691";Indimar/Thiago;16
67100000;2;31/10/2018;01/01/1900 07:59;104;"550,0";"2250,0";"4050,0";"282,0";"0,555";"14,4";ALTAIR/MANZE;16
67100000;1;31/10/2018;01/01/1900 07:59;104;"550,0";"2248,0";"4052,0";"281,8";"0,555";"14,377";ALTAIR/MANZE;16
67100000;2;18/08/2018;01/01/1900 08:10;103;"622,0";"3380,0";"4150,0";"279,0";"0,814";"14,9";"Altair/Manze,";16
67100000;1;18/08/2018;01/01/1900 08:10;103;"622,0";"3384,706";"4153,902";"279,318";"0,814";"14,871";"Altair/Manze,";16
67100000;2;21/05/2018;01/01/1900 07:35;102;"594,0";"3610,0";"4380,0";"278,0";"0,824";"15,8";"Altair/Jessivan,";14
67100000;1;21/05/2018;01/01/1900 07:35;102;"594,0";"3610,958";"4384,6";"277,6";"0,824";"15,79";"Altair/Jessivan,";14
67100000;2;20/02/2018;01/01/1900 08:04;101;"564,0";"2900,0";"4190,0";"282,0";"0,693";"14,9";Altair / Thiago;16
67100000;1;20/02/2018;01/01/1900 08:04;101;"564,0";"2900,791";"4189,044";"281,818";"0,693";"14,86";Altair / Thiago;16
67100000;2;17/11/2017;01/01/1900 08:16;100;"314,0";"1510,0";"3440,0";"263,0";"0,439";"13,1";"Altair/Jessivan,";16
67100000;1;17/11/2017;01/01/1900 08:16;100;"314,0";"1512,065";"3444,0";"262,98";"0,43";"13,1";"Altair/Jessivan,";16
67100000;2;07/08/2017;01/01/1900 08:53;99;"516,0";"2760,0";"3970,0";"279,0";"0,696";"14,2";Altair/Joel;16
67100000;1;07/08/2017;01/01/1900 08:53;99;"516,0";"2759,499";"3966,448";"278,661";"0,696";"14,23";Altair/Joel;16
67100000;2;18/05/2017;01/01/1900 08:12;98;"488,0";"2410,0";"3840,0";"266,0";"0,628";"14,4";Altair/Yuri;16
67100000;1;18/05/2017;01/01/1900 08:12;98;"488,0";"2409,989";"3837,998";"266,018";"0,628";"14,43";Altair/Yuri;16
67100000;2;17/02/2017;01/01/1900 08:18;97;"309,0";"1510,0";"3410,0";"256,0";"0,442";"13,3";;
67100000;1;17/02/2017;01/01/1900 08:18;97;"309,0";"1507,71";"3408,759";"255,664";"0,442";"13,33";;
67100000;2;21/09/2016;01/01/1900 08:25;96;"380,0";"1880,0";"3600,0";"267,0";"0,522";"13,5";;
67100000;1;21/09/2016;01/01/1900 08:25;96;"380,0";"1879,212";"3600,445";"266,896";"0,522";"13,49";;
67100000;2;14/06/2016;01/01/1900 08:10;95;"558,0";"2780,0";"4110,0";"281,0";"0,678";"14,6";;
67100000;1;14/06/2016;01/01/1900 08:10;95;"558,0";"2784,584";"4105,214";"281,265";"0,678";"14,6";;
67100000;2;27/02/2016;01/01/1900 08:07;94;"568,0";"2570,0";"3960,0";"269,0";"0,65";"14,7";;
67100000;1;27/02/2016;01/01/1900 08:07;94;"568,0";"2569,341";"3956,884";"268,986";"0,65";"14,71";;0
67100000;2;29/09/2015;01/01/1900 08:05;93;"476,0";"2500,0";"3860,0";"275,0";"0,647";"14,1";;
67100000;1;29/09/2015;01/01/1900 08:05;93;"476,0";"2497,223";"3861,738";"274,933";"0,647";"14,05";;
67100000;2;10/06/2015;01/01/1900 08:13;92;"487,0";"2350,0";"3930,0";"280,0";"0,598";"14,0";;
67100000;1;10/06/2015;01/01/1900 08:13;92;"487,0";"2345,801";"3925,848";"279,696";"0,598";"14,04";;
67100000;2;17/02/2015;01/01/1900 08:05;91;"366,0";"1810,0";"3590,0";"269,0";"0,505";"13,3";;
67100000;1;17/02/2015;01/01/1900 08:05;91;"366,0";"1811,787";"3585,293";"268,7";"0,505";"13,34";;
67100000;2;17/09/2014;01/01/1900 08:01;90;"678,0";"4044,751";"4452,373";"286,671";"0,909";"15,53";;0
67100000;1;17/09/2014;01/01/1900 08:01;90;"678,0";"4044,751";"4452,373";"286,671";"0,909";"15,53";;
67100000;2;13/06/2014;01/01/1900 08:03;89;"678,0";"3483,883";"4433,107";"291,382";"0,786";"15,21";;0
67100000;1;13/06/2014;01/01/1900 08:03;89;"678,0";"3483,883";"4433,107";"291,382";"0,786";"15,21";;
