Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66460000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66460000;1;01/02/2024;;1;1;"271,0147";"159,4463";"195,0051";14;1;1;1;1;;0;"159,4463";"160,5424";"162,7427";"166,619";"170,5281";"160,5424";"175,0354";"189,3911";"189,9738";"194,0704";"192,8968";"206,5477";"234,8415";"271,0147";"222,3795";"192,3109";"185,9087";"180,1565";"172,7765";"187,0669";"194,0704";"198,7907";"205,3474";"218,0757";"230,452";"239,2607";"213,8024";"194,0704";"186,4875";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0
66460000;1;01/12/2023;;1;1;"245,6251";"126,332";"164,187";6;20;1;1;1;"0,0";0;"169,9677";"151,3121";"152,3878";"171,0892";"205,3474";"245,6251";"229,2033";"212,587";"162,7427";"149,7037";"154,0064";"162,7427";"163,2944";"160,5424";"142,2801";"138,0994";"132,9368";"129,3653";"127,3402";"126,332";"131,4019";"144,9158";"176,7366";"199,3836";"177,3049";"162,1916";"156,7179";"157,8072";"156,1742";"157,8072";"182,4496";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66460000;1;01/11/2023;;1;1;"202,9543";"113,0061";"143,4586";29;15;1;1;1;"0,0";0;"163,8468";"150,7753";"145,9749";"140,1841";"138,6195";"138,6195";"155,089";"133,4499";"122,826";"117,8793";"120,8385";"123,8241";"117,8793";"115,4334";"113,0061";"118,8627";"120,8385";"121,3343";"119,3556";"119,3556";"129,3653";"146,5055";"164,3999";"166,0632";"158,8992";"162,1916";"180,1565";"194,6582";"202,9543";"200,5713";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66460000;1;01/10/2023;;1;1;"199,3836";"113,0061";"136,4029";26;24;1;1;1;"0,0";0;"137,5799";"127,3402";"132,4245";"133,9637";"133,4499";"137,5799";"132,4245";"129,3653";"133,4499";"134,9933";"154,0064";"128,3513";"128,3513";"131,4019";"123,3247";"118,8627";"126,8358";"123,8241";"126,332";"116,8987";"115,9211";"116,8987";"120,8385";"113,0061";"117,3886";"199,3836";"197,0158";"163,8468";"156,1742";"157,2622";"159,994";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66460000;1;01/09/2023;;1;1;"144,9158";"116,4096";"125,9758";22;15;1;1;1;"0,0";0;"126,8358";"127,8454";"127,8454";"127,3402";"126,332";"126,332";"128,3513";"126,8358";"126,332";"125,829";"125,3267";"124,3242";"123,3247";"122,826";"116,4096";"116,8987";"118,3706";"122,328";"124,8251";"135,5092";"140,1841";"144,9158";"136,0259";"129,8734";"126,8358";"119,8492";"116,8987";"116,4096";"117,8793";"130,3822";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
66460000;1;01/08/2023;;1;1;"135,5092";"119,3556";"125,405";1;19;1;1;1;"0,0";0;"135,5092";"134,9933";"133,9637";"131,4019";"130,3822";"129,3653";"129,3653";"128,858";"127,3402";"128,3513";"127,3402";"126,8358";"122,826";"119,8492";"119,8492";"120,8385";"119,8492";"121,3343";"119,3556";"121,3343";"121,3343";"123,3247";"121,8308";"124,8251";"125,829";"125,829";"122,328";"121,3343";"123,3247";"123,3247";"125,3267";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66460000;1;01/07/2023;;1;1;"161,0914";"130,8917";"145,8139";1;27;1;1;1;"0,0";0;"161,0914";"160,5424";"157,2622";"158,8992";"157,8072";"154,0064";"151,3121";"150,7753";"149,7037";"149,169";"147,5688";"145,9749";"145,9749";"145,9749";"144,9158";"144,9158";"144,9158";"144,9158";"144,9158";"144,9158";"144,9158";"142,8059";"141,7551";"140,7071";"137,0612";"132,4245";"130,8917";"133,9637";"136,0259";"137,5799";"136,5432";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66460000;1;01/06/2023;;1;1;"216,2406";"162,7427";"184,6948";2;30;1;1;1;"0,0";0;"214,411";"216,2406";"214,411";"205,9472";"184,1762";"189,3911";"192,3109";"179,0139";"185,9087";"185,9087";"184,7531";"183,6";"179,5849";"166,619";"169,9677";"184,1762";"202,9543";"212,587";"194,6582";"183,6";"179,0139";"173,3402";"172,2134";"172,2134";"175,6018";"176,1689";"170,5281";"165,5081";"163,2944";"162,7427";;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;0
66460000;1;01/05/2023;;1;1;"337,9587";"192,3109";"249,4759";3;29;1;1;1;"0,0";0;"335,8095";"330,1023";"337,9587";"335,0942";"308,3217";"295,922";"284,3803";"276,3332";"271,6775";"267,0503";"262,4519";"258,5332";"254,6358";"253,9884";"250,1159";"242,4354";"228,5799";"222,9967";"219,9165";"215,6301";"212,587";"210,7687";"209,5595";"212,587";"226,7133";"213,1944";"204,1496";"196,4255";"192,3109";"201,1661";"202,3576";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66460000;1;01/04/2023;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
