Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:66460000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
66460000;1;18/09/2023;01/01/1900 12:15;93;"28,0";"112,0";"135,6";"68,4";"0,825";"1,98";Arthur/Luis Carlos;4
66460000;1;31/05/2023;01/01/1900 11:00;92;"102,0";"192,0";"197,3";"70,5";"0,974";"2,8";Arthur / Placidio;4
66460000;1;22/08/2022;01/01/1900 13:47;91;"31,0";"113,0";"135,0";"66,3";"0,841";"2,03";Arthur/Helio;4
66460000;1;27/05/2022;01/01/1900 15:18;90;"57,0";"146,0";"158,7";"68,6";"0,922";"2,31";Arthur/Jessivan;4
66460000;1;21/02/2022;01/01/1900 16:23;89;"331,0";"527,0";"452,9";"77,2";"1,17";"5,87";Arhtur/Jessivan;4
66460000;2;08/02/2021;01/01/1900 17:58;88;"146,0";"254,0";"280,0";"71,0";"0,905";"3,95";Elessandro;6
66460000;1;08/02/2021;01/01/1900 17:58;88;"146,0";"254,0";"280,3";"71,0";"0,905";"3,95";Elessandro;6
66460000;2;13/12/2019;01/01/1900 06:44;87;"164,0";"282,0";"266,0";"70,5";"1,06";"3,77";Ruimar/Arthur;4
66460000;1;13/12/2019;01/01/1900 06:44;87;"164,0";"282,0";"265,5";"70,5";"1,06";"3,77";Ruimar/Arthur;4
66460000;2;20/09/2019;01/01/1900 11:30;86;"31,0";"125,0";"140,0";"66,3";"0,894";"2,11";"Arthur/J, Machado";4
66460000;1;20/09/2019;01/01/1900 11:30;86;"31,0";"125,0";"139,8";"66,3";"0,894";"2,11";"Arthur/J, Machado";4
66460000;2;24/06/2019;01/01/1900 08:43;85;"91,0";"191,0";"198,0";"67,5";"0,962";"2,94";"Arthur/J,Machado";4
66460000;1;24/06/2019;01/01/1900 08:43;85;"91,0";"191,0";"198,2";"67,5";"0,962";"2,94";"Arthur/J,Machado";4
