Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66945000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66945000;1;01/02/2024;;1;1;"100,0757";"41,0182";"63,0207";11;6;1;1;1;;0;"44,0567";"54,3812";"53,8112";"46,6703";"43,5429";"41,0182";"43,0321";"54,9541";"66,399";"76,1839";"100,0757";"97,7526";"80,2826";"65,7701";"57,8628";"53,2442";"49,3577";"48,8143";"54,3812";"65,1442";"68,3031";"59,047";"54,3812";"51,5608";"55,819";"75,511";"90,8561";"93,7162";"81,6723";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
66945000;1;01/12/2023;;1;1;"141,27";"40,5222";"67,7394";7;28;1;1;1;"0,0";0;"47,7364";"50,4534";"48,8143";"46,6703";"93,1426";"134,4007";"141,27";"115,4581";"85,1949";"60,8453";"116,0592";"95,4415";"80,976";"70,2337";"64,5213";"63,2842";"55,5299";"56,1087";"51,0056";"47,7364";"49,9041";"54,9541";"54,3812";"59,047";"48,8143";"43,5429";"42,5241";"40,5222";"42,0192";"80,2826";"59,047";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66945000;1;01/11/2023;;1;1;"75,511";"30,3601";"44,3798";27;20;1;1;1;"0,0";0;"41,0182";"52,119";"61,4506";"54,9541";"48,8143";"43,5429";"40,0291";"39,0518";"37,1328";"36,1911";"37,1328";"40,5222";"39,5389";"36,1911";"35,2614";"33,4374";"31,6611";"31,2245";"30,7908";"30,3601";"34,3435";"37,6081";"46,1416";"43,0321";"49,3577";"74,8411";"75,511";"59,6435";"56,1087";"54,3812";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66945000;1;01/10/2023;;1;1;"56,6905";"39,0518";"43,7603";10;24;1;1;1;"0,0";0;"43,5429";"47,2018";"47,7364";"47,7364";"45,0933";"42,5241";"41,0182";"41,5172";"42,2713";"56,6905";"55,5299";"48,8143";"46,1416";"43,5429";"42,0192";"41,0182";"41,0182";"41,0182";"41,0182";"41,0182";"41,0182";"41,0182";"41,0182";"39,0518";"49,3577";"41,0182";"43,0321";"42,0192";"41,5172";"41,0182";"40,0291";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66945000;1;01/09/2023;;1;1;"113,0606";"42,5241";"59,6177";11;30;1;1;1;"0,0";0;"56,6905";"56,1087";"55,5299";"54,9541";"52,119";"49,3577";"48,8143";"53,8112";"66,399";"82,953";"113,0606";"91,4266";"77,5384";"71,5354";"69,5872";"73,51";"68,3031";"60,8453";"56,1087";"52,6801";"51,5608";"50,4534";"49,3577";"49,3577";"47,7364";"48,2739";"47,7364";"46,1416";"44,0567";"42,5241";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66945000;1;01/08/2023;;1;1;"107,7068";"52,6801";"62,9064";23;11;1;1;1;"0,0";0;"62,0588";"60,8453";"59,6435";"57,2752";"57,2752";"56,1087";"56,1087";"56,1087";"55,5299";"54,3812";"52,6801";"52,6801";"52,6801";"56,6905";"57,2752";"59,6435";"58,4534";"57,2752";"63,2842";"72,8489";"84,0723";"84,6332";"107,7068";"89,7175";"69,5872";"60,2429";"57,2752";"57,2752";"60,2429";"61,4506";"59,047";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66945000;1;01/07/2023;;1;1;"84,6332";"62,67";"73,5843";1;31;1;1;1;"0,0";0;"84,6332";"84,6332";"83,5122";"82,953";"81,6723";"79,5922";"78,2201";"76,8597";"76,1839";"74,8411";"74,8411";"73,51";"73,51";"73,51";"74,1741";"80,2826";"82,3946";"77,5384";"74,8411";"70,2337";"69,5872";"70,8831";"69,5872";"67,0308";"65,1442";"64,5213";"63,2842";"63,9013";"63,2842";"63,2842";"62,67";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66945000;1;01/06/2023;;1;1;"218,5596";"83,5122";"126,4663";16;11;1;1;1;;0;"209,6204";"196,7047";"146,9453";"128,2218";"107,1154";"98,3322";"91,9978";"89,1494";"86,3208";"84,6332";"83,5122";"84,6332";"141,8981";"185,3034";"207,5692";"218,5596";"196,7047";"163,6088";"122,7159";"150,1192";"128,2218";"113,0606";"107,7068";"101,8258";"98,3322";"93,7162";"91,4266";"90,2864";"88,2987";"87,4498";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
66945000;1;01/05/2023;;1;1;"221,3264";"78,2201";"112,5873";31;27;2;2;2;;0;"173,3967";"162,9607";"149,8012";"136,8899";"129,1446";"122,4115";"112,1643";"107,1154";"105,3457";"110,0792";"117,2634";"116,0592";"105,9349";"98,9126";"94,8657";"91,4266";"90,2864";"88,5821";"87,4498";"86,3208";"83,5122";"84,0723";"84,0723";"82,953";"82,953";"81,6723";"78,2201";"88,5821";"146,3123";"170,1203";"221,3264";2;;2;;2;2;2;;2;2;2;;;;;;;;;;;;;;;;;;;;
66945000;1;01/04/2023;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
