Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoSecao: 1 = Régua, 2 = Medição

Restrições da consulta:
Código da Estação:66010000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumLevantamento;TipoSecao;NumVerticais;DistanciaPIPF;EixoXDistMaxima;EixoXDistMinima;EixoYCotaMaxima;EixoYCotaMinima;ElmGeomPassoCota;Observacoes;Vertical
66010000;1;09/11/2022;;;1;67;"163,75";;;;;"10,0";;"5,250|21,510|21,510|18,682|18,682|16,732|11,810|5,893|0,942|0,966|0,966|0,0|163,75,538|153,75,557|148,75,537|143,75,481|138,75,458|138,75,458|132,75,404|124,75,404|119,75,375|117,25,279|115,25,160|113,25,50|113,05,-36|109,93,-61|109,16,-82|107,04,-71|104,93,-83|103,02,-104|101,11,-118|98,79,-120|96,97,-127|94,96,-139|93,14,-147|91,1,-163|88,91,-173|86,97,-173|84,91,-176|82,92,-166|81,1,-161|78,86,-160|77,11,-160|74,91,-147|73,15,-152|70,94,-151|68,93,-14|67,06,-133|65,03,-108|62,93,-93|60,97,-88|58,6,-64|56,63,-40|54,87,-28|52,96,-21|50,99,-17|49,06,-18|47,1,-14|44,89,-10|42,91,-15|40,96,-6|38,9,6|38,03,11|36,5,-2|30,5,50|28,163|28,163|"
66010000;1;31/08/2021;;;2;52;"133,5";;;;;"10,0";;"03,7,887|200,1,859|195,7,882|189,3,863|188,9,881|183,9,782|183,7,764|180,8,825|175,8,775|174,731|172,684|169,9,651|167,1,409|166,3,242|164,1,167|162,3,105|156,3,35|131,3,-31|127,71,-93|123,66,-103|119,73,-99|115,83,-105|111,76,-110|107,78,-98|103,84,-67|99,81,-38|95,75,-22|91,77,-27|87,76,-40|83,73,-26|81,73,35|80,43,89|78,43,125|75,83,255|74,13,320|72,43,377|68,43,397|63,43,394|58,43,409|54,93,453|50,4,463|47,1,508|43,5,536|38,5,572|37,552|27,545|22,529|17,528|12,510|8,477|5,439|0,414|"
66010000;2;31/08/2021;01/01/1900 00:00;0;2;52;"203,7";"181,7";"-22,0";"887,0";"-110,0";"1,0";"Aplicado deslocamento horizontal de -22 m,";"81,7,887|178,1,859|173,7,882|167,3,863|166,9,881|161,9,782|161,7,764|158,8,825|153,8,775|152,731|150,684|147,9,651|145,1,409|144,3,242|142,1,167|140,3,105|134,3,35|109,3,-31|105,71,-93|101,66,-103|97,73,-99|93,83,-105|89,76,-110|85,78,-98|81,84,-67|77,81,-38|73,75,-22|69,77,-27|65,76,-40|61,73,-26|59,73,35|58,43,89|56,43,125|53,83,255|52,13,320|50,43,377|46,43,397|41,43,394|36,43,409|32,93,453|28,4,463|25,1,508|21,5,536|16,5,572|15,552|5,545|0,529|-5,528|-10,510|-14,477|-17,439|-22,414|"
66010000;2;08/07/2019;01/01/1900 00:00;0;2;45;"139,64";"154,64";"15,0";"776,0";"-83,0";"1,0";"Aplicado deslocamento horizontal de 15 m,";"5,549|19,547|24,538|27,485|30,438|33,421|36,5,373|41,5,396|46,5,404|49,5,386|51,9,315|52,4,275|54,4,219|56,144|57,1,93|60,1,-67|64,13,-72|68,1,-82|72,11,-79|76,13,-79|80,11,-83|84,1,-61|88,04,-36|92,13,-15|96,12,-4|100,09,-17|104,09,-23|108,02,-6|112,06,21|116,21,26|120,21,31|124,13,31|128,26,30|132,23,34|133,18,40|136,18,76|139,18,93|140,38,139|141,68,177|142,98,257|144,48,394|147,48,635|150,18,690|152,74,736|154,64,776|"
66010000;1;08/07/2019;;;2;49;"135,24";;;;;"10,0";;",329|4,2,354|8,2,370|10,7,355|13,322|14,9,300|17,4,307|19,5,285|21,8,267|24,8,295|27,8,329|30,8,350|33,2,359|35,7,345|36,9,315|37,4,275|39,4,219|41,144|42,1,93|45,1,-67|49,13,78|53,1,-82|57,11,-79|61,13,-79|65,11,-83|69,1,-61|73,04,-36|77,13,-15|81,12,-4|85,09,-17|89,09,-23|93,02,-6|97,06,21|101,21,26|105,21,31|109,13,31|113,26,30|117,23,34|118,18,40|121,18,526|124,18,93|125,38,139|126,68,177|127,98,257|129,48,394|132,48,635|135,18,690|137,74,736|139,64,776|"
66010000;1;08/07/2019;;;2;49;"135,24";"0,0";"0,0";"0,0";"0,0";"10,0";;",329|4,2,354|8,2,370|10,7,355|13,322|14,9,300|17,4,307|19,5,285|21,8,267|24,8,295|27,8,329|30,8,350|33,2,359|35,7,345|36,9,315|37,4,275|39,4,219|41,144|42,1,93|45,1,-67|49,13,78|53,1,-82|57,11,-79|61,13,-79|65,11,-83|69,1,-61|73,04,-36|77,13,-15|81,12,-4|85,09,-17|89,09,-23|93,02,-6|97,06,21|101,21,26|105,21,31|109,13,31|113,26,30|117,23,34|118,18,40|121,18,526|124,18,93|125,38,139|126,68,177|127,98,257|129,48,394|132,48,635|135,18,690|137,74,736|139,64,776|"
66010000;1;19/07/2018;;;2;47;"133,5";;;;;"10,0";;"45,4,817|143,8,797|140,8,763|137,8,688|135,8,661|133,8,504|132,6,395|130,7,252|129,7,170|128,5,134|126,5,77|124,39|120,24|116,29|112,24|108,29|104,17|100,7|96,7|92,-13|88,-31|84,-6|80,-9|76,-34|72,-51|68,-100|64,-105|60,-84|56,-97|52,-93|48,-78|44,11|42,3,77|41,1,148|39,4,234|37,4,336|35,388|31,8,407|28,8,405|25,8,391|21,8,375|18,8,420|15,1,444|11,6,511|9,3,541|4,3,551|0,551|"
66010000;2;19/07/2018;01/01/1900 00:00;0;2;47;"145,4";"160,4";"15,0";"817,0";"-105,0";"1,0";"Aplicado deslocamento horizontal de 15 m,";"9,-6|103,-31|107,-13|111,7|115,7|119,17|123,29|127,24|131,29|135,24|139,39|141,5,77|143,5,134|144,7,170|145,7,252|147,6,395|148,8,504|150,8,661|152,8,688|155,8,763|158,8,797|160,4,817|95,-9|91,-34|87,-51|83,-100|79,-105|75,-84|71,-97|67,-93|63,-78|59,11|57,3,77|56,1,148|54,4,234|52,4,336|50,388|46,8,407|43,8,405|40,8,391|36,8,375|33,8,420|30,1,444|26,6,511|24,3,541|19,3,551|15,551|"
66010000;2;13/07/2017;01/01/1900 00:00;0;2;40;"134,1";"149,1";"15,0";"682,0";"-109,0";"1,0";"Aplicado deslocamento horizontal de 15 m,";"5,549|19,547|24,538|27,485|30,438|33,421|36,5,373|41,5,396|46,5,404|49,5,386|52,5,304|53,5,232|55,158|56,2,78|57,2,30|62,2,-86|67,2,-99|72,2,-86|77,2,-109|82,2,-103|87,2,-49|92,2,-37|97,2,0|102,2,-19|107,2,-15|112,2,1|117,2,20|122,2,22|127,2,20|132,2,29|134,2,49|136,2,78|138,7,142|139,6,235|140,6,282|143,1,342|144,6,404|145,6,517|147,1,653|149,1,682|"
66010000;1;13/07/2017;;;2;40;"130,1";;;;;"10,0";;",549|4,547|9,538|12,485|15,438|18,421|21,5,373|26,5,396|31,5,404|34,5,386|37,5,304|38,5,232|40,158|41,2,78|42,2,30|47,2,-86|52,2,-99|57,2,-86|62,2,-109|67,2,-103|72,2,-49|77,2,-37|82,2,0|87,2,-19|92,2,-15|97,2,1|102,2,20|107,2,22|112,2,20|117,2,29|119,2,49|121,2,78|123,7,142|124,6,235|125,6,282|128,1,142|129,6,404|130,6,517|132,1,653|134,1,682|"
