Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:66710000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
66710000;1;06/12/2023;01/01/1900 11:25;80;"243,0";"431,518";"619,159";"213,405";"0,697";"2,901";Robson / Thiago Rete;16
66710000;1;28/08/2023;01/01/1900 15:22;79;"253,0";"379,553";"573,335";"211,076";"0,662";"2,716";Indimar/Placídio;16
66710000;1;26/04/2023;01/01/1900 14:00;78;"511,0";"1000,0";"1163,6";"227,3";"0,861";"5,12";Gramacho/Barbosa;6
66710000;1;20/09/2022;01/01/1900 15:17;77;"223,0";"333,0";"550,1";"217,4";"0,605";"2,53";Placidio/Vitor;6
66710000;1;22/06/2022;01/01/1900 11:31;76;"315,0";"543,0";"737,0";"215,1";"0,738";"3,43";Robson / Placidio;6
66710000;1;16/03/2022;01/01/1900 14:17;75;"486,0";"933,0";"1105,0";"223,0";"0,844";"4,95";Victor/Placidio;6
66710000;2;27/08/2021;01/01/1900 16:38;74;"216,0";"329,0";"515,0";"211,0";"0,64";"2,44";Placidio/Arthur;6
66710000;1;27/08/2021;01/01/1900 16:38;74;"216,0";"329,0";"515,0";"210,7";"0,64";"2,44";Placidio/Arthur;6
66710000;2;27/01/2021;01/01/1900 15:22;73;"377,0";"657,0";"815,0";"221,0";"0,794";"3,69";Indimar/Mauro;16
66710000;1;27/01/2021;01/01/1900 15:22;73;"377,0";"657,486";"814,537";"220,944";"0,794";"3,69";Indimar/Mauro;16
