Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66900000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66900000;1;01/02/2024;;1;1;"89,0828";"25,9944";"36,721";20;2;2;2;2;;0;"26,9466";"25,9944";"25,9944";"30,5177";"27,5866";"27,2661";"29,2049";"27,2661";"32,1811";"33,1908";"29,2049";"33,8687";"38,0148";"33,8687";"30,5177";"28,5545";"27,9082";"47,4353";"56,2313";"89,0828";"73,3626";"47,4353";"37,3146";"31,1801";"29,8593";"39,781";"31,8465";"39,426";"33,8687";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0
66900000;1;01/01/2024;;1;1;"59,7839";"24,7397";"36,4683";2;20;2;2;2;;0;"35,5801";"59,7839";"57,4087";"56,2313";"53,5104";"46,6903";"41,9295";"33,5293";"29,8593";"29,5316";"26,3107";"28,8792";"31,1801";"40,1369";"36,9659";"35,2359";"31,8465";"27,2661";"25,9944";"24,7397";"24,7397";"27,9082";"43,7438";"52,3559";"49,3118";"37,3146";"31,8465";"29,2049";"27,2661";"26,6281";"27,5866";2;;;;;;;;;;2;;2;;;2;;;;;;;;;;;;;;;
66900000;1;01/12/2023;;1;1;"147,6633";"27,2661";"46,2787";6;30;2;2;2;"0,0";0;"38,7186";"40,8513";"34,5504";"43,3792";"91,0406";"147,6633";"102,1578";"74,869";"55,8403";"47,809";"51,5902";"55,8403";"59,7839";"47,809";"43,3792";"38,7186";"33,8687";"30,188";"29,2049";"28,8792";"38,3663";"33,8687";"33,8687";"31,1801";"30,5177";"28,5545";"28,5545";"28,5545";"27,9082";"27,2661";"29,8593";;;;;;;;;;;;;;;2;;;2;;;;;;;;;;;;;2
66900000;1;01/11/2023;;1;1;"68,3028";"22,2832";"34,8507";2;21;2;2;2;"0,0";0;"40,8513";"68,3028";"58,9892";"45,9487";"37,6642";"36,618";"35,9251";"35,2359";"31,8465";"27,2661";"27,2661";"27,2661";"25,9944";"25,9944";"25,6791";"25,3649";"23,5025";"23,5025";"23,5025";"23,5025";"22,2832";"23,5025";"24,1189";"37,3146";"33,8687";"38,0148";"40,4937";"55,0606";"55,0606";"45,5791";;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;0
66900000;1;01/10/2023;;1;1;"71,8624";"27,2661";"33,4692";10;25;1;1;1;"0,0";0;"27,9082";"27,9082";"27,9082";"27,9082";"27,9082";"27,9082";"27,9082";"32,1811";"38,0148";"71,8624";"62,9919";"51,9727";"49,6896";"35,9251";"30,8484";"29,2049";"28,8792";"28,5545";"28,5545";"28,2309";"30,188";"31,8465";"28,5545";"28,5545";"27,2661";"27,2661";"30,188";"29,5316";"30,8484";"30,5177";"30,5177";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66900000;1;01/09/2023;;1;1;"77,9";"27,9082";"41,21";11;30;1;1;1;"0,0";0;"37,6642";"37,3146";"55,4501";"46,6903";"51,2085";"36,9659";"35,2359";"36,618";"39,426";"45,2104";"77,9";"63,3962";"51,2085";"59,7839";"54,6719";"44,4754";"41,5693";"38,0148";"35,9251";"35,2359";"33,8687";"32,8533";"33,1908";"33,1908";"32,5167";"31,5128";"29,8593";"28,8792";"28,5545";"27,9082";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
66900000;1;01/08/2023;;1;1;"65,4282";"34,2091";"43,0654";21;26;3;3;3;"0,0";0;"45,9487";"43,7438";"43,3792";"42,6527";"42,2907";"41,2099";"39,426";"39,426";"39,0718";"38,3663";"37,6642";"38,3663";"44,1091";"52,74";"44,8425";"45,9487";"40,8513";"39,0718";"47,809";"62,9919";"65,4282";"55,0606";"49,6896";"43,3792";"40,1369";"34,2091";"35,9251";"35,9251";"35,2359";"34,8927";"35,2359";;;;;;;;;;;;;;;3;3;3;3;;;;;;;;3;;;;;
66900000;1;01/07/2023;;1;1;"56,2313";"42,2907";"48,9275";1;28;3;3;3;"0,0";0;"56,2313";"55,8403";"55,8403";"54,6719";"54,284";"52,74";"47,4353";"48,5588";"51,2085";"51,9727";"51,2085";"51,2085";"50,8275";"49,3118";"48,1835";"48,1835";"48,1835";"47,4353";"47,4353";"47,4353";"47,4353";"47,4353";"47,4353";"46,6903";"46,6903";"43,7438";"47,0624";"42,2907";"43,7438";"43,0155";"43,0155";;;;;;;3;3;;;;;;;;;;;;;;;;;;3;3;3;;;
66900000;1;01/06/2023;;1;1;"249,6774";"57,4087";"106,9905";15;30;2;2;2;"0,0";0;"240,5882";"198,9467";"114,3435";"99,7541";"94,5859";"87,1335";"81,3383";"76,3815";"70,7413";"65,8368";"73,7387";"102,1578";"132,2691";"176,2763";"249,6774";"203,0846";"180,7662";"121,7836";"93,7957";"86,7447";"78,6615";"75,6245";"69,9607";"68,3028";"66,246";"63,3962";"62,1855";"60,1823";"57,8027";"57,4087";;;;;;;;;;;;2;2;2;;;;;;;;;;;;;;;;;2;0
66900000;1;01/05/2023;;1;1;"256,6335";"60,5815";"112,6753";31;26;2;2;2;"0,0";0;"149,8278";"139,4963";"129,3158";"119,2932";"119,2932";"133,5389";"158,9865";"151,1295";"135,2357";"126,7951";"119,2932";"114,3435";"108,6227";"94,9815";"81,7221";"75,6245";"72,6117";"70,7413";"68,3028";"67,0666";"65,0204";"64,6133";"65,0204";"70,3769";"65,4282";"60,5815";"61,3821";"79,0428";"216,5322";"252,0805";"256,6335";;;;;;;;;;;;;;;;;;2;2;;;;;;;;2;2;1;1;1
66900000;1;01/04/2023;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66900000;1;01/03/2023;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66900000;1;01/02/2023;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66900000;1;01/01/2023;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
