Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:66960008


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
66960008;2;28/11/1981;01/01/1900 07:00;96;"161,0";"1460,0";"3052,0";"272,0";"0,478";"11,23";;
66960008;1;28/11/1981;01/01/1900 07:00;96;"161,0";"1460,0";"3052,0";"272,0";"0,478";"11,23";;
66960008;2;16/11/1981;01/01/1900 07:00;95;"180,0";"1565,0";"3199,0";"274,0";"0,489";"11,67";;
66960008;1;16/11/1981;01/01/1900 07:00;95;"180,0";"1565,0";"3199,0";"274,0";"0,489";"11,67";;
66960008;2;30/09/1981;01/01/1900 07:00;94;"325,0";"2060,0";"3567,0";"284,0";"0,577";"12,54";;
66960008;1;30/09/1981;01/01/1900 07:00;94;"325,0";"2060,0";"3567,0";"284,0";"0,577";"12,54";;
66960008;2;17/09/1981;01/01/1900 07:00;93;"367,0";"2327,0";"3802,0";"290,0";"0,612";"13,13";;
66960008;1;17/09/1981;01/01/1900 07:00;93;"367,0";"2327,0";"3802,0";"290,0";"0,612";"13,13";;
66960008;2;24/07/1981;01/01/1900 07:00;92;"478,0";"3333,0";"4117,0";"319,0";"0,809";"12,88";;
66960008;1;24/07/1981;01/01/1900 07:00;92;"478,0";"3333,0";"4117,0";"319,0";"0,809";"12,88";;
66960008;2;11/07/1981;01/01/1900 07:00;91;"506,0";"3803,0";"4344,0";"328,0";"0,875";"13,24";;
66960008;1;11/07/1981;01/01/1900 07:00;91;"506,0";"3803,0";"4344,0";"328,0";"0,875";"13,24";;
66960008;2;22/05/1981;01/01/1900 07:00;90;"546,0";"4220,0";"4206,0";"328,0";"1,003";"12,82";;
66960008;1;22/05/1981;01/01/1900 07:00;90;"546,0";"4220,0";"4206,0";"328,0";"1,003";"12,82";;
66960008;2;01/04/1981;01/01/1900 07:00;89;"464,0";"3573,0";"3968,0";"293,0";"0,9";"13,54";;
66960008;1;01/04/1981;01/01/1900 07:00;89;"464,0";"3573,0";"3968,0";"293,0";"0,9";"13,54";;
66960008;2;26/03/1981;01/01/1900 07:00;88;"447,0";"3315,0";"3889,0";"292,0";"0,852";"13,32";;
66960008;1;26/03/1981;01/01/1900 07:00;88;"447,0";"3315,0";"3889,0";"292,0";"0,852";"13,32";;
66960008;2;01/02/1981;01/01/1900 07:00;87;"380,0";"2827,0";"3686,0";"295,0";"0,767";"12,5";;
66960008;1;01/02/1981;01/01/1900 07:00;87;"380,0";"2827,0";"3686,0";"295,0";"0,767";"12,5";;
66960008;2;23/01/1981;01/01/1900 07:00;86;"318,0";"2416,0";"3458,0";"283,0";"0,698";"12,21";;
66960008;1;23/01/1981;01/01/1900 07:00;86;"318,0";"2416,0";"3458,0";"283,0";"0,698";"12,21";;
66960008;2;16/12/1980;01/01/1900 07:00;85;"220,0";"1678,0";"3176,0";"276,0";"0,528";"11,51";;
66960008;1;16/12/1980;01/01/1900 07:00;85;"220,0";"1678,0";"3176,0";"276,0";"0,528";"11,51";;
66960008;2;18/11/1980;01/01/1900 07:00;84;"267,0";"1853,0";"3276,0";"280,0";"0,565";"11,68";;
66960008;1;18/11/1980;01/01/1900 07:00;84;"267,0";"1853,0";"3276,0";"280,0";"0,565";"11,68";;
66960008;2;04/10/1980;01/01/1900 07:00;83;"332,0";"2062,0";"3625,0";"288,0";"0,568";"12,56";;
66960008;1;04/10/1980;01/01/1900 07:00;83;"332,0";"2062,0";"3625,0";"288,0";"0,568";"12,56";;
66960008;2;06/09/1980;01/01/1900 07:00;82;"389,0";"2250,0";"3676,0";"290,0";"0,612";"12,66";;
66960008;1;06/09/1980;01/01/1900 07:00;82;"389,0";"2250,0";"3676,0";"290,0";"0,612";"12,66";;
66960008;2;06/08/1980;01/01/1900 07:00;81;"456,0";"2866,0";"3845,0";"292,0";"0,745";"13,17";;
66960008;1;06/08/1980;01/01/1900 07:00;81;"456,0";"2866,0";"3845,0";"292,0";"0,745";"13,17";;
66960008;2;10/07/1980;01/01/1900 07:00;80;"506,0";"3536,0";"4389,0";"328,0";"0,805";"13,38";;
66960008;1;10/07/1980;01/01/1900 07:00;80;"506,0";"3536,0";"4389,0";"328,0";"0,805";"13,38";;
66960008;2;26/06/1980;01/01/1900 07:00;79;"533,0";"3754,0";"4540,0";"328,0";"0,826";"13,84";;
66960008;1;26/06/1980;01/01/1900 07:00;79;"533,0";"3754,0";"4540,0";"328,0";"0,826";"13,84";;
66960008;2;16/05/1980;01/01/1900 07:00;78;"610,0";"5078,0";"4531,0";"328,0";"1,12";"13,81";;
66960008;1;16/05/1980;01/01/1900 07:00;78;"610,0";"5078,0";"4531,0";"328,0";"1,12";"13,81";;
66960008;2;30/04/1980;01/01/1900 07:00;77;"627,0";"5623,0";"4644,0";"328,0";"1,21";"14,16";;
66960008;1;30/04/1980;01/01/1900 07:00;77;"627,0";"5623,0";"4644,0";"328,0";"1,21";"14,16";;
66960008;2;21/03/1980;01/01/1900 07:00;76;"397,0";"3093,0";"3621,0";"290,0";"0,854";"12,48";;
66960008;1;21/03/1980;01/01/1900 07:00;76;"397,0";"3093,0";"3621,0";"290,0";"0,854";"12,48";;
66960008;2;23/02/1980;01/01/1900 07:00;75;"282,0";"2160,0";"3308,0";"280,0";"0,652";"11,82";;
66960008;1;23/02/1980;01/01/1900 07:00;75;"282,0";"2160,0";"3308,0";"280,0";"0,652";"11,82";;
66960008;2;11/01/1980;01/01/1900 07:00;74;"227,0";"1770,0";"3048,0";"278,0";"0,58";"10,95";;
66960008;1;11/01/1980;01/01/1900 07:00;74;"227,0";"1770,0";"3048,0";"278,0";"0,58";"10,95";;
66960008;2;28/12/1979;01/01/1900 07:00;73;"200,0";"1701,0";"2998,0";"275,0";"0,567";"10,89";;
66960008;1;28/12/1979;01/01/1900 07:00;73;"200,0";"1701,0";"2998,0";"275,0";"0,567";"10,89";;
66960008;2;15/11/1979;01/01/1900 07:00;72;"210,0";"1561,0";"3040,0";"272,0";"0,513";"11,17";;
66960008;1;15/11/1979;01/01/1900 07:00;72;"210,0";"1561,0";"3040,0";"272,0";"0,513";"11,17";;
66960008;2;25/10/1979;01/01/1900 07:00;71;"277,0";"1834,0";"3203,0";"279,0";"0,572";"11,5";;
66960008;1;25/10/1979;01/01/1900 07:00;71;"277,0";"1834,0";"3203,0";"279,0";"0,572";"11,5";;
66960008;2;26/09/1979;01/01/1900 07:00;70;"355,0";"2174,0";"3447,0";"289,0";"0,63";"11,92";;
66960008;1;26/09/1979;01/01/1900 07:00;70;"355,0";"2174,0";"3447,0";"289,0";"0,63";"11,92";;
66960008;2;30/08/1979;01/01/1900 07:00;69;"412,0";"2568,0";"3617,0";"290,0";"0,709";"12,46";;
66960008;1;30/08/1979;01/01/1900 07:00;69;"412,0";"2568,0";"3617,0";"290,0";"0,709";"12,46";;
66960008;2;20/07/1979;01/01/1900 07:00;68;"492,0";"3146,0";"3818,0";"380,0";"0,824";"10,04";;
66960008;1;20/07/1979;01/01/1900 07:00;68;"492,0";"3146,0";"3818,0";"380,0";"0,824";"10,04";;
66960008;2;19/06/1979;01/01/1900 07:00;67;"548,0";"3718,0";"4138,0";"380,0";"0,899";"10,88";;
66960008;1;19/06/1979;01/01/1900 07:00;67;"548,0";"3718,0";"4138,0";"380,0";"0,899";"10,88";;
66960008;2;09/05/1979;01/01/1900 07:00;66;"596,0";"4582,0";"4470,0";"380,0";"1,025";"11,76";;
66960008;1;09/05/1979;01/01/1900 07:00;66;"596,0";"4582,0";"4470,0";"380,0";"1,025";"11,76";;
66960008;2;11/04/1979;01/01/1900 07:00;65;"622,0";"5312,0";"4430,0";"380,0";"1,199";"11,65";;
66960008;1;11/04/1979;01/01/1900 07:00;65;"622,0";"5312,0";"4430,0";"380,0";"1,199";"11,65";;
66960008;2;17/03/1979;01/01/1900 07:00;64;"623,0";"5881,0";"4446,0";"380,0";"1,322";"11,69";;
66960008;1;17/03/1979;01/01/1900 07:00;64;"623,0";"5881,0";"4446,0";"380,0";"1,322";"11,69";;
66960008;2;20/02/1979;01/01/1900 07:00;63;"417,0";"2950,0";"3247,0";"262,0";"0,91";"12,39";;0
66960008;1;20/02/1979;01/01/1900 07:00;63;"417,0";"2950,0";"3247,0";"262,0";"12,39";"0,91";;
