Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:66750000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
66750000;1;07/12/2023;01/01/1900 10:06;93;"352,0";"431,383";"618,964";"173,229";"0,697";"3,573";Robson / Thiago Rete;16
66750000;1;29/08/2023;01/01/1900 10:24;92;"343,0";"378,499";"572,816";"168,993";"0,661";"3,389";Indimar/Placídio;16
66750000;1;26/04/2023;01/01/1900 10:00;91;"577,0";"897,0";"998,4";"186,3";"0,898";"5,36";Gramacho/Barbosa;6
66750000;1;21/09/2022;01/01/1900 10:59;90;"296,0";"334,0";"504,8";"170,9";"0,662";"2,95";Placidio/Vitor;6
66750000;1;25/06/2022;01/01/1900 11:09;89;"415,0";"531,0";"685,5";"171,8";"0,775";"3,99";Robson / Placidio;6
66750000;1;21/03/2022;01/01/1900 13:18;88;"557,0";"852,0";"960,5";"179,5";"0,887";"5,35";Victor/Placidio;6
66750000;2;28/01/2021;01/01/1900 10:43;87;"472,0";"644,0";"735,0";"171,0";"0,855";"4,29";Indimar/Mauro;16
66750000;1;28/01/2021;01/01/1900 10:43;87;"472,0";"644,01";"734,922";"171,417";"0,855";"4,29";Indimar/Mauro;16
66750000;2;03/02/2020;01/01/1900 07:16;86;"464,0";"654,0";"833,0";"182,0";"0,786";"4,59";Placidio/Raimundo;6
66750000;1;03/02/2020;01/01/1900 07:16;86;"464,0";"654,0";"833,1";"181,5";"0,786";"4,59";Placidio/Raimundo;6
66750000;2;22/11/2019;01/01/1900 08:10;85;"392,0";"528,0";"697,0";"174,0";"0,757";"4,0";Placidio/Raimundo;6
66750000;1;22/11/2019;01/01/1900 08:10;85;"392,0";"528,0";"697,0";"174,4";"0,757";"4,0";Placidio/Raimundo;6
66750000;2;09/08/2019;01/01/1900 08:40;84;"403,0";"469,0";"748,0";"170,0";"0,627";"4,4";Robson/Placidio;14
66750000;1;09/08/2019;01/01/1900 08:40;84;"403,0";"468,977";"748,03";"170,0";"0,627";"4,4";Robson/Placidio;14
66750000;2;24/05/2019;01/01/1900 09:03;83;"571,0";"900,0";"1020,0";"184,0";"0,882";"5,56";Placidio / Elessandro;6
66750000;1;24/05/2019;01/01/1900 09:03;83;"571,0";"900,0";"1020,5";"183,6";"0,882";"5,56";Placidio / Elessandro;6
66750000;2;19/02/2019;01/01/1900 09:02;82;"552,0";"827,0";"988,0";"179,0";"0,837";"5,51";Placidio/Elessandro;6
66750000;1;19/02/2019;01/01/1900 09:02;82;"552,0";"827,0";"988,1";"179,3";"0,837";"5,51";Placidio/Elessandro;6
66750000;2;14/11/2018;01/01/1900 06:31;81;"456,0";"601,0";"813,0";"172,0";"0,739";"4,72";PAULO/ELESSANDRO;4
66750000;1;14/11/2018;01/01/1900 06:31;81;"456,0";"601,0";"813,1";"172,1";"0,739";"4,72";PAULO/ELESSANDRO;4
66750000;2;11/08/2018;01/01/1900 09:15;80;"403,0";"470,0";"740,0";"174,0";"0,636";"4,26";"Placídio/Robson,";6
66750000;1;11/08/2018;01/01/1900 09:15;80;"403,0";"470,0";"740,2";"173,7";"0,636";"4,26";"Placídio/Robson,";6
66750000;2;17/05/2018;01/01/1900 08:00;79;"592,0";"1030,0";"1100,0";"184,0";"0,944";"5,96";"Placídio/Robson,";14
66750000;1;17/05/2018;01/01/1900 08:00;79;"592,0";"1034,064";"1095,43";"183,8";"0,944";"5,96";"Placídio/Robson,";14
66750000;2;15/02/2018;01/01/1900 11:58;78;"585,0";"909,0";"1010,0";"188,0";"0,897";"5,38";Robson / Placidio;16
