Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66910000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66910000;1;01/06/2022;;1;1;"76,4217";"32,8234";"46,4357";14;30;1;1;1;"0,0";0;"34,3293";"34,5818";"35,4688";"38,9373";"43,6739";"43,2745";"40,2405";"37,3866";"37,5153";"44,6092";"53,6424";"66,3146";"73,7246";"76,4217";"67,125";"52,8057";"44,0742";"40,1098";"40,8958";"49,7637";"60,4422";"62,6295";"54,2019";"45,4144";"40,5023";"37,773";"36,1055";"34,7082";"33,5745";"32,8234";;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
66910000;1;01/05/2022;;1;1;"92,7227";"33,8257";"52,0154";15;5;1;1;1;"0,0";0;"37,2581";"35,978";"34,7082";"34,0773";"33,8257";"33,8257";"48,3948";"54,9031";"51,2795";"44,6092";"39,8485";"37,9019";"48,6679";"79,8381";"92,7227";"87,3501";"81,565";"89,3076";"91,2796";"80,1825";"64,5434";"52,2495";"46,358";"43,5407";"41,8172";"40,5023";"39,4574";"38,2895";"37,1296";"36,1055";"34,9613";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66910000;1;01/04/2022;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;"45,1456";"42,7432";"40,6334";"38,5483";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0
66910000;1;01/03/2022;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66910000;1;01/02/2022;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66910000;1;01/01/2022;;1;1;;;;;;0;0;0;"0,0";0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
66910000;2;01/12/2021;;1;1;"58,5";"30,99";"37,93";3;13;1;1;1;;;"45,0744";"51,555";"58,4978";"52,653";"44,5429";"40,6012";"39,0469";"36,9952";"35,2198";"33,9633";"32,4687";"31,7269";"30,9887";"32,221";"33,2142";"34,9677";"36,486";"38,0181";"39,305";"39,0469";"39,0469";"39,5635";"40,0816";"39,305";"37,2503";"33,4635";"32,7168";"32,9653";"31,9737";"31,9737";"30,9887";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66910000;2;01/11/2021;;1;1;"113,89";"31,97";"55,19";22;10;1;1;1;;;"47,2136";"43,2203";"41,1222";"39,5635";"37,5059";"35,7251";"33,9633";"33,2142";"32,4687";"31,9737";"32,7168";"32,4687";"32,9653";"39,0469";"51,0078";"50,4619";"42,9568";"40,8615";"60,4751";"91,0997";"107,7519";"113,8936";"113,8936";"99,8651";"77,0772";"64,759";"66,7796";"61,0426";"53,2039";"47,4825";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66910000;2;01/10/2021;;1;1;"108,89";"24,52";"60,71";15;3;1;1;1;;;"24,9898";"24,7558";"24,5222";"24,7558";"25,2243";"26,1671";"28,0746";"31,2344";"31,2344";"29,5239";"34,2138";"45,3406";"77,9744";"102,846";"108,8948";"100,6076";"92,1806";"96,5466";"104,3474";"106,2343";"94,3552";"72,9201";"57,6548";"49,374";"47,2136";"52,9283";"71,4475";"88,2381";"84,7041";"68,8135";"54,5865";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66910000;2;01/09/2021;;1;1;"39,82";"24,29";"29,07";1;24;;1;1;;;"39,8224";"39,0469";"37,7618";"36,486";"35,4722";"34,2138";"32,9653";"31,4804";"30,0105";"28,7973";"28,3151";"27,8346";"27,595";"27,595";"27,595";"27,595";"27,595";"27,595";"26,6412";"26,6412";"26,1671";"25,4593";"24,9898";"24,2891";"24,2891";"24,2891";"25,4593";"25,4593";"25,2243";"25,4593";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66910000;2;01/08/2021;;1;1;"38,02";"30,01";"33,15";31;27;1;1;1;;;"34,4647";"34,716";"34,2138";"34,2138";"34,4647";"35,2198";"34,9677";"34,9677";"34,4647";"34,2138";"33,4635";"33,2142";"32,7168";"32,4687";"32,221";"32,4687";"32,4687";"32,9653";"32,4687";"32,7168";"31,9737";"31,4804";"31,4804";"31,4804";"30,9887";"30,2544";"30,0105";"30,4988";"32,9653";"35,4722";"38,0181";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66910000;2;01/07/2021;;1;1;"41,64";"33,96";"38,35";1;31;1;1;1;;;"41,6446";"41,3832";"41,6446";"41,6446";"41,6446";"41,6446";"41,6446";"41,1222";"40,6012";"40,0816";"40,0816";"39,5635";"39,0469";"38,2747";"38,0181";"37,5059";"37,2503";"36,9952";"36,7404";"36,7404";"36,7404";"36,7404";"36,7404";"36,7404";"36,7404";"36,7404";"36,232";"35,7251";"34,9677";"34,2138";"33,9633";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66910000;2;01/06/2021;;1;1;"120,54";"39,56";"56,37";14;2;1;1;1;;;"40,0816";"39,5635";"39,5635";"40,0816";"43,7483";"43,7483";"41,6446";"40,3412";"41,3832";"43,7483";"51,829";"71,4475";"101,3519";"120,5424";"119,7537";"103,5958";"78,5738";"63,3241";"54,3093";"50,4619";"48,5614";"48,0213";"47,4825";"47,4825";"46,945";"46,4089";"45,8741";"44,8085";"43,7483";"42,6936";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66910000;2;01/05/2021;;1;1;"69,11";"40,08";"45,88";1;31;1;1;1;;;"69,1051";"59,3435";"54,0325";"51,2812";"49,9173";"48,5614";"47,4825";"46,945";"45,8741";"45,3406";"45,3406";"45,8741";"45,8741";"44,8085";"44,2777";"44,2777";"44,5429";"45,0744";"45,0744";"44,2777";"43,4841";"42,6936";"42,1684";"41,6446";"41,1222";"41,1222";"40,8615";"40,8615";"40,6012";"40,3412";"40,0816";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66910000;2;01/04/2021;;1;1;"85,41";"47,75";"56,38";29;16;1;1;1;;;"61,3268";"61,0426";"59,9087";"57,3743";"55,9767";"54,8639";"53,4798";"52,653";"51,555";"50,1895";"49,9173";"49,6455";"49,1028";"48,5614";"48,0213";"47,7518";"48,0213";"48,5614";"50,1895";"55,1416";"64,759";"67,0694";"60,1917";"53,4798";"50,7347";"49,9173";"53,756";"71,1538";"85,407";"81,5855";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66910000;2;01/03/2021;;1;1;"240,65";"63,04";"111,08";1;31;1;1;1;;;"240,6456";"203,6802";"160,5954";"144,5697";"130,9512";"125,3108";"121,3328";"123,7144";"137,9108";"145,8299";"149,2081";"142,0603";"122,125";"103,5958";"91,8199";"84,0031";"78,8739";"80,6794";"82,6069";"91,8199";"103,5958";"105,1008";"93,6285";"83,6533";"78,274";"73,8067";"72,0358";"72,0358";"70,5671";"66,4901";"63,0379";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66910000;2;01/02/2021;;1;1;"518,93";"208,42";"355,07";1;15;;1;1;;;"518,9317";"490,1072";"467,3093";"461,6469";"454,1206";"441,0148";"429,8481";"416,8999";"387,6324";"365,9914";"341,0916";"313,1125";"285,6674";"229,2543";"208,4249";"208,4249";"232,4967";"253,8093";"282,2756";"309,6521";"341,0916";"378,5825";"398,5534";"398,5534";"378,5825";"353,4938";"313,1125";"282,2756";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66910000;2;01/01/2021;;1;1;"569,72";"51,28";"205,64";28;8;1;1;1;;;"56,2556";"56,8144";"59,0613";"61,3268";"57,0942";"52,378";"52,9283";"51,2812";"54,3093";"63,6105";"69,9815";"70,8603";"63,8972";"56,8144";"54,5865";"65,912";"82,6069";"91,0997";"124,5117";"151,3326";"181,8598";"219,5871";"313,1125";"424,2884";"499,6755";"542,2457";"561,8425";"569,7233";"561,8425";"557,911";"546,1529";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66910000;2;01/12/2020;;1;1;"138,32";"38,53";"81,98";10;2;1;1;1;;;"39,5635";"38,5317";"38,5317";"44,2777";"49,9173";"55,1416";"95,4488";"121,3328";"137,4981";"138,3239";"133,3938";"118,9667";"91,0997";"70,8603";"67,0694";"78,8739";"96,1802";"119,3599";"124,911";"117,3979";"104,3474";"87,8825";"74,6956";"65,912";"67,6497";"75,2895";"67,6497";"59,6259";"54,0325";"51,2812";"56,2556";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66910000;2;01/11/2020;;1;1;"135,85";"42,96";"95,01";6;30;1;1;1;;;"122,5217";"126,1115";"128,5237";"130,9512";"133,3938";"135,8514";"135,4408";"119,7537";"90,3814";"71,4475";"61,3268";"59,3435";"77,0772";"108,1324";"116,6161";"116,6161";"110,4249";"101,7247";"108,1324";"109,659";"109,659";"106,613";"92,5419";"76,1822";"62,752";"54,5865";"50,1895";"46,945";"44,5429";"42,9568";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66910000;2;01/10/2020;;1;1;"133,39";"24,52";"38,51";31;17;1;1;1;;;"33,2142";"32,221";"31,9737";"30,9887";"30,4988";"28,7973";"28,0746";"27,595";"27,3559";"26,879";"26,6412";"26,6412";"26,1671";"25,4593";"24,9898";"24,7558";"24,5222";"24,5222";"32,221";"41,6446";"41,6446";"39,8224";"38,5317";"38,2747";"38,0181";"38,5317";"38,7891";"39,0469";"66,7796";"105,856";"133,3938";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66910000;2;01/09/2020;;1;1;"50,19";"32,97";"38,83";1;17;;1;1;;;"50,1895";"46,6768";"43,7483";"42,1684";"41,1222";"40,6012";"40,0816";"39,305";"38,2747";"37,5059";"37,5059";"36,9952";"36,9952";"36,486";"35,2198";"34,4647";"32,9653";"32,9653";"32,9653";"32,9653";"32,9653";"33,7132";"36,9952";"42,1684";"44,0128";"44,0128";"43,2203";"42,6936";"39,305";"36,7404";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66910000;2;01/08/2020;;1;1;"142,48";"31,48";"60,2";26;10;1;1;1;;;"36,486";"35,9784";"35,9784";"35,4722";"35,4722";"33,9633";"33,4635";"32,9653";"32,4687";"31,4804";"32,221";"32,7168";"32,7168";"32,7168";"32,9653";"32,9653";"33,4635";"34,9677";"39,8224";"64,1842";"93,9916";"109,659";"116,6161";"121,7287";"139,1513";"142,4776";"127,718";"102,4718";"79,4748";"65,912";"54,5865";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66910000;2;01/07/2020;;1;1;"87,53";"35,47";"46,42";1;29;1;1;1;;;"87,5274";"86,1119";"71,7415";"59,6259";"52,653";"49,1028";"46,945";"45,6072";"45,3406";"45,3406";"45,3406";"45,3406";"44,8085";"44,8085";"44,0128";"43,4841";"42,4309";"42,1684";"42,1684";"42,1684";"41,1222";"40,0816";"39,0469";"38,5317";"36,9952";"36,486";"36,486";"36,232";"35,4722";"35,7251";"36,232";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66910000;2;01/06/2020;;1;1;"73,81";"41,64";"52,2";7;25;1;1;1;;;"54,0325";"52,378";"52,378";"54,0325";"60,7587";"72,9201";"73,8067";"68,231";"63,6105";"60,7587";"58,7794";"55,9767";"53,4798";"51,2812";"49,9173";"48,5614";"47,2136";"46,4089";"45,6072";"44,8085";"44,2777";"43,2203";"42,6936";"42,1684";"41,6446";"42,1684";"42,4309";"44,0128";"46,945";"61,6113";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
