Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:66910000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
66910000;1;04/07/2023;01/01/1900 10:16;93;"305,0";"71,915";"226,302";"60,327";"0,318";"3,751";Rafael / Sebastiao;16
66910000;1;09/02/2023;01/01/1900 09:14;92;"549,0";"174,726";"328,649";"62,129";"0,532";"5,28";Rafael/Sebastião;16
66910000;1;07/12/2022;01/01/1900 09:40;91;"209,0";"49,518";"185,906";"58,292";"0,266";"3,18";Rafael/Sebastião;16
66910000;1;13/07/2022;01/01/1900 08:30;90;"147,0";"29,2";"132,2";"56,4";"0,221";"2,35";Rafael / Ruimar;4
66910000;1;27/04/2022;01/01/1900 10:06;89;"220,0";"46,82";"183,045";"59,591";"0,257";"3,07";Robson/Watson;16
66910000;2;01/09/2021;01/01/1900 10:16;88;"190,0";"41,4";"216,0";"61,8";"0,192";"3,49";Watson/Victor;4
66910000;1;01/09/2021;01/01/1900 10:16;88;"190,0";"41,4";"215,7";"61,8";"0,192";"3,49";Watson/Victor;4
66910000;2;02/02/2021;01/01/1900 10:49;87;"729,0";"519,0";"497,0";"63,0";"1,03";"7,89";Sebastião/ Thales;16
66910000;1;02/02/2021;01/01/1900 10:49;87;"729,0";"519,0";"497,0";"63,05";"1,03";"9,99";Sebastião/ Thales;16
66910000;2;30/10/2019;01/01/1900 08:07;86;"174,0";"33,8";"174,0";"53,5";"0,194";"3,26";Watson/ Antonio;16
66910000;1;30/10/2019;01/01/1900 08:07;86;"174,0";"33,833";"174,194";"53,494";"0,194";"3,256";Watson/ Antonio;16
66910000;2;18/07/2019;01/01/1900 08:16;85;"276,0";"63,4";"199,0";"61,1";"0,319";"3,25";Watson/Leandro;16
66910000;1;18/07/2019;01/01/1900 08:16;85;"276,0";"63,443";"198,891";"61,079";"0,319";"3,25";Watson/Leandro;16
66910000;2;15/04/2019;01/01/1900 09:00;84;"578,0";"210,0";"393,0";"70,2";"0,533";"5,6";Watson/Aluisio;16
66910000;1;15/04/2019;01/01/1900 09:00;84;"578,0";"209,835";"393,068";"70,16";"0,533";"5,602";Watson/Aluisio;16
66910000;2;31/01/2019;01/01/1900 09:33;83;"285,0";"60,5";"264,0";"62,6";"0,229";"4,21";Leonardo/Rafael;16
66910000;1;31/01/2019;01/01/1900 09:33;83;"285,0";"60,45";"263,543";"62,557";"0,229";"4,213";Leonardo/Rafael;16
66910000;2;20/10/2018;01/01/1900 08:19;82;"617,0";"270,0";"597,0";"131,0";"0,451";"4,56";Watson/Jessivan;16
66910000;1;20/10/2018;01/01/1900 08:19;82;"617,0";"269,553";"597,089";"130,99";"0,451";"4,56";Watson/Jessivan;16
66910000;2;21/07/2018;01/01/1900 08:41;81;"249,0";"51,4";"177,0";"59,0";"0,29";"3,0";Watson/Raimundo;16
66910000;1;21/07/2018;01/01/1900 08:41;81;"249,0";"51,416";"177,105";"58,994";"0,29";"3,0";Watson/Raimundo;16
66910000;2;20/04/2018;01/01/1900 09:03;80;"462,0";"115,0";"318,0";"64,7";"0,361";"4,92";Watson/Raimundo;16
66910000;1;20/04/2018;01/01/1900 09:03;80;"462,0";"114,66";"318,071";"64,684";"0,361";"4,92";Watson/Raimundo;16
66910000;2;27/01/2018;01/01/1900 08:41;79;"661,0";"314,0";"493,0";"71,4";"0,64";"6,9";Watson/Raimundo;16
66910000;1;27/01/2018;01/01/1900 08:41;79;"661,0";"314,083";"492,562";"71,427";"0,64";"6,9";Watson/Raimundo;16
66910000;2;13/10/2017;01/01/1900 08:51;78;"222,0";"46,3";"162,0";"55,8";"0,287";"2,9";Watson/Victor;16
66910000;1;13/10/2017;01/01/1900 08:51;78;"222,0";"46,3";"162,0";"55,8";"0,287";"2,9";Watson/Victor;16
66910000;2;11/07/2017;01/01/1900 08:55;77;"267,0";"58,6";"183,0";"57,0";"0,322";"3,21";Watson/Adolfo;16
66910000;1;11/07/2017;01/01/1900 08:55;77;"267,0";"58,574";"182,66";"56,952";"0,322";"3,21";Watson/Adolfo;16
